#: table_doi: 10.17182/hepdata.90835.v1/t73
#: name: T1tttt significance
#: description: The observed significance of the SMS models for T1tttt as function of the gluino and LSP masses. 
#: data_file: t1tttt_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> TQ TQBAR NEUTRALINO1
#: Significance,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
704.1,1085.3,0.0
704.1,1095.3,0.0
704.1,1105.3,0.0
704.1,1115.3,0.0
704.1,1125.3,0.0
704.1,1135.3,0.0
704.1,1145.3,0.0
704.1,1155.3,0.0
704.1,1165.3,0.0
704.1,1175.3,0.0
704.1,1185.3,0.0
704.1,1195.3,0.0
704.1,1205.2,0.0
704.1,1215.2,0.0
704.1,1225.2,0.0
704.1,1235.2,0.0
704.1,1245.2,0.0
704.1,1255.2,0.0
704.1,1265.2,0.0
704.1,1275.2,0.0
704.1,1285.2,0.0
704.1,1295.2,0.0
704.1,1305.2,0.0
704.1,1315.2,0.0
704.1,1325.2,0.0
704.1,1335.2,0.0
704.1,1345.2,0.0
704.1,1355.2,0.0
704.1,1365.1,0.0
704.1,1375.1,0.0
704.1,1385.1,0.0
704.1,1395.1,0.0
704.1,1405.1,0.0
704.1,1415.1,0.0
704.1,1425.1,0.0
704.1,1435.1,0.0
704.1,1445.1,0.0
704.1,1455.1,0.0
704.1,1465.1,0.0
704.1,1475.1,0.0
704.1,1485.1,0.0
704.1,1495.1,0.0
704.1,1505.1,0.0
704.1,1515.1,0.0
704.1,1525.0,0.0
704.1,1535.0,0.0
704.1,1545.0,0.0
704.1,1555.0,0.0
704.1,1565.0,0.0
704.1,1575.0,0.0
704.1,1585.0,0.0
704.1,1595.0,0.0
720.12,5.9969,0.5129
720.12,15.991,0.51761
720.12,25.984,0.52232
720.12,35.978,0.52703
720.12,45.972,0.53174
720.12,55.966,0.53646
720.12,65.959,0.54117
720.12,75.953,0.54588
720.12,85.947,0.541
720.12,95.941,0.52937
720.12,105.93,0.54317
720.12,115.93,0.57434
720.12,125.92,0.60552
720.12,135.92,0.6367
720.12,145.91,0.66788
720.12,155.9,0.69906
720.12,165.9,0.73024
720.12,175.89,0.76142
720.12,185.88,0.77509
720.12,195.88,0.77713
720.12,205.87,0.8049
720.12,215.87,0.85075
720.12,225.86,0.89659
720.12,235.85,0.94244
720.12,245.85,0.97085
720.12,255.84,0.98564
720.12,265.83,1.0004
720.12,275.83,1.0152
720.12,285.82,1.03
720.12,295.82,1.0448
720.12,305.81,1.0612
720.12,315.8,1.0787
720.12,325.8,1.0962
720.12,335.79,1.1089
720.12,345.78,1.1182
720.12,355.78,1.0865
720.12,365.77,1.0249
720.12,375.77,0.96332
720.12,385.76,0.93806
720.12,395.75,0.93825
720.12,405.75,0.80939
720.12,415.74,0.58516
720.12,425.73,0.36092
720.12,435.73,0.20853
720.12,445.72,0.10712
720.12,455.72,-0.063884
720.12,465.71,-0.28753
720.12,475.7,-0.51789
720.12,485.7,-0.74384
720.12,495.69,0.0
720.12,505.68,0.0
720.12,515.68,0.0
720.12,525.67,0.0
720.12,535.67,0.0
720.12,545.66,0.0
720.12,555.65,0.0
720.12,565.65,0.0
720.12,575.64,0.0
720.12,585.63,0.0
720.12,595.63,0.0
720.12,605.62,0.0
720.12,615.62,0.0
720.12,625.61,0.0
720.12,635.6,0.0
720.12,645.6,0.0
720.12,655.59,0.0
720.12,665.58,0.0
720.12,675.58,0.0
720.12,685.57,0.0
720.12,695.57,0.0
720.12,705.56,0.0
720.12,715.55,0.0
720.12,725.55,0.0
720.12,735.54,0.0
720.12,745.53,0.0
720.12,755.53,0.0
720.12,765.52,0.0
720.12,775.52,0.0
720.12,785.51,0.0
720.12,795.5,0.0
720.12,805.5,0.0
720.12,815.49,0.0
720.12,825.48,0.0
720.12,835.48,0.0
720.12,845.47,0.0
720.12,855.47,0.0
720.12,865.46,0.0
720.12,875.45,0.0
720.12,885.45,0.0
720.12,895.44,0.0
720.12,905.43,0.0
720.12,915.43,0.0
720.12,925.42,0.0
720.12,935.42,0.0
720.12,945.41,0.0
720.12,955.4,0.0
720.12,965.4,0.0
720.12,975.39,0.0
720.12,985.38,0.0
720.12,995.38,0.0
720.12,1005.4,0.0
720.12,1015.4,0.0
720.12,1025.4,0.0
720.12,1035.4,0.0
720.12,1045.3,0.0
720.12,1055.3,0.0
720.12,1065.3,0.0
720.12,1075.3,0.0
720.12,1085.3,0.0
720.12,1095.3,0.0
720.12,1105.3,0.0
720.12,1115.3,0.0
720.12,1125.3,0.0
720.12,1135.3,0.0
720.12,1145.3,0.0
720.12,1155.3,0.0
720.12,1165.3,0.0
720.12,1175.3,0.0
720.12,1185.3,0.0
720.12,1195.3,0.0
720.12,1205.2,0.0
720.12,1215.2,0.0
720.12,1225.2,0.0
720.12,1235.2,0.0
720.12,1245.2,0.0
720.12,1255.2,0.0
720.12,1265.2,0.0
720.12,1275.2,0.0
720.12,1285.2,0.0
720.12,1295.2,0.0
720.12,1305.2,0.0
720.12,1315.2,0.0
720.12,1325.2,0.0
720.12,1335.2,0.0
720.12,1345.2,0.0
720.12,1355.2,0.0
720.12,1365.1,0.0
720.12,1375.1,0.0
720.12,1385.1,0.0
720.12,1395.1,0.0
720.12,1405.1,0.0
720.12,1415.1,0.0
720.12,1425.1,0.0
720.12,1435.1,0.0
720.12,1445.1,0.0
720.12,1455.1,0.0
720.12,1465.1,0.0
720.12,1475.1,0.0
720.12,1485.1,0.0
720.12,1495.1,0.0
720.12,1505.1,0.0
720.12,1515.1,0.0
720.12,1525.0,0.0
720.12,1535.0,0.0
720.12,1545.0,0.0
720.12,1555.0,0.0
720.12,1565.0,0.0
720.12,1575.0,0.0
720.12,1585.0,0.0
720.12,1595.0,0.0
736.13,5.9969,0.50387
736.13,15.991,0.50858
736.13,25.984,0.51329
736.13,35.978,0.518
736.13,45.972,0.52271
736.13,55.966,0.52742
736.13,65.959,0.5293
736.13,75.953,0.51767
736.13,85.947,0.50605
736.13,95.941,0.49442
736.13,105.93,0.50821
736.13,115.93,0.53939
736.13,125.92,0.57057
736.13,135.92,0.60175
736.13,145.91,0.63293
736.13,155.9,0.6641
736.13,165.9,0.68936
736.13,175.89,0.6914
736.13,185.88,0.69343
736.13,195.88,0.69546
736.13,205.87,0.72324
736.13,215.87,0.76908
736.13,225.86,0.81493
736.13,235.85,0.86077
736.13,245.85,0.90662
736.13,255.84,0.95246
736.13,265.83,0.99831
736.13,275.83,1.0331
736.13,285.82,1.0479
736.13,295.82,1.0627
736.13,305.81,1.079
736.13,315.8,1.095
736.13,325.8,1.1043
736.13,335.79,1.1136
736.13,345.78,1.123
736.13,355.78,1.0913
736.13,365.77,1.0415
736.13,375.77,1.0417
736.13,385.76,1.0419
736.13,395.75,1.0421
736.13,405.75,0.91321
736.13,415.74,0.712
736.13,425.73,0.61059
736.13,435.73,0.50918
736.13,445.72,0.40777
736.13,455.72,0.23677
736.13,465.71,0.0072916
736.13,475.7,-0.22307
736.13,485.7,-0.45343
736.13,495.69,-0.66563
736.13,505.68,-0.82685
736.13,515.68,0.0
736.13,525.67,0.0
736.13,535.67,0.0
736.13,545.66,0.0
736.13,555.65,0.0
736.13,565.65,0.0
736.13,575.64,0.0
736.13,585.63,0.0
736.13,595.63,0.0
736.13,605.62,0.0
736.13,615.62,0.0
736.13,625.61,0.0
736.13,635.6,0.0
736.13,645.6,0.0
736.13,655.59,0.0
736.13,665.58,0.0
736.13,675.58,0.0
736.13,685.57,0.0
736.13,695.57,0.0
736.13,705.56,0.0
736.13,715.55,0.0
736.13,725.55,0.0
736.13,735.54,0.0
736.13,745.53,0.0
736.13,755.53,0.0
736.13,765.52,0.0
736.13,775.52,0.0
736.13,785.51,0.0
736.13,795.5,0.0
736.13,805.5,0.0
736.13,815.49,0.0
736.13,825.48,0.0
736.13,835.48,0.0
736.13,845.47,0.0
736.13,855.47,0.0
736.13,865.46,0.0
736.13,875.45,0.0
736.13,885.45,0.0
736.13,895.44,0.0
736.13,905.43,0.0
736.13,915.43,0.0
736.13,925.42,0.0
736.13,935.42,0.0
736.13,945.41,0.0
736.13,955.4,0.0
736.13,965.4,0.0
736.13,975.39,0.0
736.13,985.38,0.0
736.13,995.38,0.0
736.13,1005.4,0.0
736.13,1015.4,0.0
736.13,1025.4,0.0
736.13,1035.4,0.0
736.13,1045.3,0.0
736.13,1055.3,0.0
736.13,1065.3,0.0
736.13,1075.3,0.0
736.13,1085.3,0.0
736.13,1095.3,0.0
736.13,1105.3,0.0
736.13,1115.3,0.0
736.13,1125.3,0.0
736.13,1135.3,0.0
736.13,1145.3,0.0
736.13,1155.3,0.0
736.13,1165.3,0.0
736.13,1175.3,0.0
736.13,1185.3,0.0
736.13,1195.3,0.0
736.13,1205.2,0.0
736.13,1215.2,0.0
736.13,1225.2,0.0
736.13,1235.2,0.0
736.13,1245.2,0.0
736.13,1255.2,0.0
736.13,1265.2,0.0
736.13,1275.2,0.0
736.13,1285.2,0.0
736.13,1295.2,0.0
736.13,1305.2,0.0
736.13,1315.2,0.0
736.13,1325.2,0.0
736.13,1335.2,0.0
736.13,1345.2,0.0
736.13,1355.2,0.0
736.13,1365.1,0.0
736.13,1375.1,0.0
736.13,1385.1,0.0
736.13,1395.1,0.0
736.13,1405.1,0.0
736.13,1415.1,0.0
736.13,1425.1,0.0
736.13,1435.1,0.0
736.13,1445.1,0.0
736.13,1455.1,0.0
736.13,1465.1,0.0
736.13,1475.1,0.0
736.13,1485.1,0.0
736.13,1495.1,0.0
736.13,1505.1,0.0
736.13,1515.1,0.0
736.13,1525.0,0.0
736.13,1535.0,0.0
736.13,1545.0,0.0
736.13,1555.0,0.0
736.13,1565.0,0.0
736.13,1575.0,0.0
736.13,1585.0,0.0
736.13,1595.0,0.0
752.15,5.9969,0.49483
752.15,15.991,0.49954
752.15,25.984,0.50426
752.15,35.978,0.50897
752.15,45.972,0.51368
752.15,55.966,0.50597
752.15,65.959,0.49435
752.15,75.953,0.48272
752.15,85.947,0.47109
752.15,95.941,0.45946
752.15,105.93,0.47325
752.15,115.93,0.50443
752.15,125.92,0.53561
752.15,135.92,0.56679
752.15,145.91,0.59797
752.15,155.9,0.60567
752.15,165.9,0.6077
752.15,175.89,0.60973
752.15,185.88,0.61176
752.15,195.88,0.61379
752.15,205.87,0.64157
752.15,215.87,0.68741
752.15,225.86,0.73326
752.15,235.85,0.77911
752.15,245.85,0.82495
752.15,255.84,0.8708
752.15,265.83,0.91664
752.15,275.83,0.96249
752.15,285.82,1.0083
752.15,295.82,1.054
752.15,305.81,1.0862
752.15,315.8,1.0955
752.15,325.8,1.1049
752.15,335.79,1.1142
752.15,345.78,1.1236
752.15,355.78,1.1308
752.15,365.77,1.131
752.15,375.77,1.1312
752.15,385.76,1.1314
752.15,395.75,1.1316
752.15,405.75,1.0734
752.15,415.74,0.97197
752.15,425.73,0.87056
752.15,435.73,0.76915
752.15,445.72,0.66774
752.15,455.72,0.53468
752.15,465.71,0.30432
752.15,475.7,0.073957
752.15,485.7,-0.1564
752.15,495.69,-0.38676
752.15,505.68,-0.5778
752.15,515.68,-0.73902
752.15,525.67,-0.90841
752.15,535.67,0.0
752.15,545.66,0.0
752.15,555.65,0.0
752.15,565.65,0.0
752.15,575.64,0.0
752.15,585.63,0.0
752.15,595.63,0.0
752.15,605.62,0.0
752.15,615.62,0.0
752.15,625.61,0.0
752.15,635.6,0.0
752.15,645.6,0.0
752.15,655.59,0.0
752.15,665.58,0.0
752.15,675.58,0.0
752.15,685.57,0.0
752.15,695.57,0.0
752.15,705.56,0.0
752.15,715.55,0.0
752.15,725.55,0.0
752.15,735.54,0.0
752.15,745.53,0.0
752.15,755.53,0.0
752.15,765.52,0.0
752.15,775.52,0.0
752.15,785.51,0.0
752.15,795.5,0.0
752.15,805.5,0.0
752.15,815.49,0.0
752.15,825.48,0.0
752.15,835.48,0.0
752.15,845.47,0.0
752.15,855.47,0.0
752.15,865.46,0.0
752.15,875.45,0.0
752.15,885.45,0.0
752.15,895.44,0.0
752.15,905.43,0.0
752.15,915.43,0.0
752.15,925.42,0.0
752.15,935.42,0.0
752.15,945.41,0.0
752.15,955.4,0.0
752.15,965.4,0.0
752.15,975.39,0.0
752.15,985.38,0.0
752.15,995.38,0.0
752.15,1005.4,0.0
752.15,1015.4,0.0
752.15,1025.4,0.0
752.15,1035.4,0.0
752.15,1045.3,0.0
752.15,1055.3,0.0
752.15,1065.3,0.0
752.15,1075.3,0.0
752.15,1085.3,0.0
752.15,1095.3,0.0
752.15,1105.3,0.0
752.15,1115.3,0.0
752.15,1125.3,0.0
752.15,1135.3,0.0
752.15,1145.3,0.0
752.15,1155.3,0.0
752.15,1165.3,0.0
752.15,1175.3,0.0
752.15,1185.3,0.0
752.15,1195.3,0.0
752.15,1205.2,0.0
752.15,1215.2,0.0
752.15,1225.2,0.0
752.15,1235.2,0.0
752.15,1245.2,0.0
752.15,1255.2,0.0
752.15,1265.2,0.0
752.15,1275.2,0.0
752.15,1285.2,0.0
752.15,1295.2,0.0
752.15,1305.2,0.0
752.15,1315.2,0.0
752.15,1325.2,0.0
752.15,1335.2,0.0
752.15,1345.2,0.0
752.15,1355.2,0.0
752.15,1365.1,0.0
752.15,1375.1,0.0
752.15,1385.1,0.0
752.15,1395.1,0.0
752.15,1405.1,0.0
752.15,1415.1,0.0
752.15,1425.1,0.0
752.15,1435.1,0.0
752.15,1445.1,0.0
752.15,1455.1,0.0
752.15,1465.1,0.0
752.15,1475.1,0.0
752.15,1485.1,0.0
752.15,1495.1,0.0
752.15,1505.1,0.0
752.15,1515.1,0.0
752.15,1525.0,0.0
752.15,1535.0,0.0
752.15,1545.0,0.0
752.15,1555.0,0.0
752.15,1565.0,0.0
752.15,1575.0,0.0
752.15,1585.0,0.0
752.15,1595.0,0.0
768.16,5.9969,0.4858
768.16,15.991,0.49051
768.16,25.984,0.49522
768.16,35.978,0.49427
768.16,45.972,0.48265
768.16,55.966,0.47102
768.16,65.959,0.45939
768.16,75.953,0.44776
768.16,85.947,0.43613
768.16,95.941,0.4245
768.16,105.93,0.4383
768.16,115.93,0.46947
768.16,125.92,0.50065
768.16,135.92,0.51993
768.16,145.91,0.52197
768.16,155.9,0.524
768.16,165.9,0.52603
768.16,175.89,0.52806
768.16,185.88,0.5301
768.16,195.88,0.53213
768.16,205.87,0.5599
768.16,215.87,0.60575
768.16,225.86,0.65159
768.16,235.85,0.69744
768.16,245.85,0.74329
768.16,255.84,0.78913
768.16,265.83,0.83216
768.16,275.83,0.86496
768.16,285.82,0.89776
768.16,295.82,0.93056
768.16,305.81,0.98488
768.16,315.8,1.0547
768.16,325.8,1.0783
768.16,335.79,1.0877
768.16,345.78,1.097
768.16,355.78,1.1097
768.16,365.77,1.1248
768.16,375.77,1.1286
768.16,385.76,1.1288
768.16,395.75,1.129
768.16,405.75,1.0708
768.16,415.74,0.96936
768.16,425.73,0.86795
768.16,435.73,0.81784
768.16,445.72,0.84815
768.16,455.72,0.76605
768.16,465.71,0.5998
768.16,475.7,0.38519
768.16,485.7,0.15483
768.16,495.69,-0.075526
768.16,505.68,-0.26656
768.16,515.68,-0.42778
768.16,525.67,-0.63467
768.16,535.67,-0.83473
768.16,545.66,0.0
768.16,555.65,0.0
768.16,565.65,0.0
768.16,575.64,0.0
768.16,585.63,0.0
768.16,595.63,0.0
768.16,605.62,0.0
768.16,615.62,0.0
768.16,625.61,0.0
768.16,635.6,0.0
768.16,645.6,0.0
768.16,655.59,0.0
768.16,665.58,0.0
768.16,675.58,0.0
768.16,685.57,0.0
768.16,695.57,0.0
768.16,705.56,0.0
768.16,715.55,0.0
768.16,725.55,0.0
768.16,735.54,0.0
768.16,745.53,0.0
768.16,755.53,0.0
768.16,765.52,0.0
768.16,775.52,0.0
768.16,785.51,0.0
768.16,795.5,0.0
768.16,805.5,0.0
768.16,815.49,0.0
768.16,825.48,0.0
768.16,835.48,0.0
768.16,845.47,0.0
768.16,855.47,0.0
768.16,865.46,0.0
768.16,875.45,0.0
768.16,885.45,0.0
768.16,895.44,0.0
768.16,905.43,0.0
768.16,915.43,0.0
768.16,925.42,0.0
768.16,935.42,0.0
768.16,945.41,0.0
768.16,955.4,0.0
768.16,965.4,0.0
768.16,975.39,0.0
768.16,985.38,0.0
768.16,995.38,0.0
768.16,1005.4,0.0
768.16,1015.4,0.0
768.16,1025.4,0.0
768.16,1035.4,0.0
768.16,1045.3,0.0
768.16,1055.3,0.0
768.16,1065.3,0.0
768.16,1075.3,0.0
768.16,1085.3,0.0
768.16,1095.3,0.0
768.16,1105.3,0.0
768.16,1115.3,0.0
768.16,1125.3,0.0
768.16,1135.3,0.0
768.16,1145.3,0.0
768.16,1155.3,0.0
768.16,1165.3,0.0
768.16,1175.3,0.0
768.16,1185.3,0.0
768.16,1195.3,0.0
768.16,1205.2,0.0
768.16,1215.2,0.0
768.16,1225.2,0.0
768.16,1235.2,0.0
768.16,1245.2,0.0
768.16,1255.2,0.0
768.16,1265.2,0.0
768.16,1275.2,0.0
768.16,1285.2,0.0
768.16,1295.2,0.0
768.16,1305.2,0.0
768.16,1315.2,0.0
768.16,1325.2,0.0
768.16,1335.2,0.0
768.16,1345.2,0.0
768.16,1355.2,0.0
768.16,1365.1,0.0
768.16,1375.1,0.0
768.16,1385.1,0.0
768.16,1395.1,0.0
768.16,1405.1,0.0
768.16,1415.1,0.0
768.16,1425.1,0.0
768.16,1435.1,0.0
768.16,1445.1,0.0
768.16,1455.1,0.0
768.16,1465.1,0.0
768.16,1475.1,0.0
768.16,1485.1,0.0
768.16,1495.1,0.0
768.16,1505.1,0.0
768.16,1515.1,0.0
768.16,1525.0,0.0
768.16,1535.0,0.0
768.16,1545.0,0.0
768.16,1555.0,0.0
768.16,1565.0,0.0
768.16,1575.0,0.0
768.16,1585.0,0.0
768.16,1595.0,0.0
784.18,5.9969,0.47677
784.18,15.991,0.48148
784.18,25.984,0.47095
784.18,35.978,0.45932
784.18,45.972,0.44769
784.18,55.966,0.43606
784.18,65.959,0.42443
784.18,75.953,0.4128
784.18,85.947,0.40118
784.18,95.941,0.38955
784.18,105.93,0.40334
784.18,115.93,0.4342
784.18,125.92,0.43624
784.18,135.92,0.43827
784.18,145.91,0.4403
784.18,155.9,0.44233
784.18,165.9,0.44436
784.18,175.89,0.4464
784.18,185.88,0.44843
784.18,195.88,0.45046
784.18,205.87,0.47824
784.18,215.87,0.52408
784.18,225.86,0.56993
784.18,235.85,0.61028
784.18,245.85,0.64308
784.18,255.84,0.67588
784.18,265.83,0.70868
784.18,275.83,0.74149
784.18,285.82,0.77429
784.18,295.82,0.80709
784.18,305.81,0.86141
784.18,315.8,0.93122
784.18,325.8,1.001
784.18,335.79,1.0611
784.18,345.78,1.0704
784.18,355.78,1.0831
784.18,365.77,1.0983
784.18,375.77,1.1134
784.18,385.76,1.1262
784.18,395.75,1.1264
784.18,405.75,1.0682
784.18,415.74,0.96675
784.18,425.73,0.99601
784.18,435.73,1.0263
784.18,445.72,1.0566
784.18,455.72,0.97453
784.18,465.71,0.80829
784.18,475.7,0.64205
784.18,485.7,0.46607
784.18,495.69,0.23571
784.18,505.68,0.044676
784.18,515.68,-0.15292
784.18,525.67,-0.36093
784.18,535.67,-0.56895
784.18,545.66,-0.75901
784.18,555.65,-0.91677
784.18,565.65,0.0
784.18,575.64,0.0
784.18,585.63,0.0
784.18,595.63,0.0
784.18,605.62,0.0
784.18,615.62,0.0
784.18,625.61,0.0
784.18,635.6,0.0
784.18,645.6,0.0
784.18,655.59,0.0
784.18,665.58,0.0
784.18,675.58,0.0
784.18,685.57,0.0
784.18,695.57,0.0
784.18,705.56,0.0
784.18,715.55,0.0
784.18,725.55,0.0
784.18,735.54,0.0
784.18,745.53,0.0
784.18,755.53,0.0
784.18,765.52,0.0
784.18,775.52,0.0
784.18,785.51,0.0
784.18,795.5,0.0
784.18,805.5,0.0
784.18,815.49,0.0
784.18,825.48,0.0
784.18,835.48,0.0
784.18,845.47,0.0
784.18,855.47,0.0
784.18,865.46,0.0
784.18,875.45,0.0
784.18,885.45,0.0
784.18,895.44,0.0
784.18,905.43,0.0
784.18,915.43,0.0
784.18,925.42,0.0
784.18,935.42,0.0
784.18,945.41,0.0
784.18,955.4,0.0
784.18,965.4,0.0
784.18,975.39,0.0
784.18,985.38,0.0
784.18,995.38,0.0
784.18,1005.4,0.0
784.18,1015.4,0.0
784.18,1025.4,0.0
784.18,1035.4,0.0
784.18,1045.3,0.0
784.18,1055.3,0.0
784.18,1065.3,0.0
784.18,1075.3,0.0
784.18,1085.3,0.0
784.18,1095.3,0.0
784.18,1105.3,0.0
784.18,1115.3,0.0
784.18,1125.3,0.0
784.18,1135.3,0.0
784.18,1145.3,0.0
784.18,1155.3,0.0
784.18,1165.3,0.0
784.18,1175.3,0.0
784.18,1185.3,0.0
784.18,1195.3,0.0
784.18,1205.2,0.0
784.18,1215.2,0.0
784.18,1225.2,0.0
784.18,1235.2,0.0
784.18,1245.2,0.0
784.18,1255.2,0.0
784.18,1265.2,0.0
784.18,1275.2,0.0
784.18,1285.2,0.0
784.18,1295.2,0.0
784.18,1305.2,0.0
784.18,1315.2,0.0
784.18,1325.2,0.0
784.18,1335.2,0.0
784.18,1345.2,0.0
784.18,1355.2,0.0
784.18,1365.1,0.0
784.18,1375.1,0.0
784.18,1385.1,0.0
784.18,1395.1,0.0
784.18,1405.1,0.0
784.18,1415.1,0.0
784.18,1425.1,0.0
784.18,1435.1,0.0
784.18,1445.1,0.0
784.18,1455.1,0.0
784.18,1465.1,0.0
784.18,1475.1,0.0
784.18,1485.1,0.0
784.18,1495.1,0.0
784.18,1505.1,0.0
784.18,1515.1,0.0
784.18,1525.0,0.0
784.18,1535.0,0.0
784.18,1545.0,0.0
784.18,1555.0,0.0
784.18,1565.0,0.0
784.18,1575.0,0.0
784.18,1585.0,0.0
784.18,1595.0,0.0
800.2,5.9969,0.4599
800.2,15.991,0.44827
800.2,25.984,0.43664
800.2,35.978,0.42501
800.2,45.972,0.41338
800.2,55.966,0.40176
800.2,65.959,0.39013
800.2,75.953,0.3785
800.2,85.947,0.36687
800.2,95.941,0.35524
800.2,105.93,0.35178
800.2,115.93,0.35381
800.2,125.92,0.35585
800.2,135.92,0.35788
800.2,145.91,0.35991
800.2,155.9,0.36194
800.2,165.9,0.36397
800.2,175.89,0.36601
800.2,185.88,0.36804
800.2,195.88,0.37007
800.2,205.87,0.38883
800.2,215.87,0.42163
800.2,225.86,0.45444
800.2,235.85,0.48724
800.2,245.85,0.52004
800.2,255.84,0.55284
800.2,265.83,0.58565
800.2,275.83,0.61845
800.2,285.82,0.65125
800.2,295.82,0.68405
800.2,305.81,0.73837
800.2,315.8,0.80818
800.2,325.8,0.878
800.2,335.79,0.94781
800.2,345.78,1.0176
800.2,355.78,1.0562
800.2,365.77,1.0714
800.2,375.77,1.0865
800.2,385.76,1.1017
800.2,395.75,1.1168
800.2,405.75,1.1407
800.2,415.74,1.171
800.2,425.73,1.2013
800.2,435.73,1.2316
800.2,445.72,1.2619
800.2,455.72,1.1832
800.2,465.71,1.0169
800.2,475.7,0.85068
800.2,485.7,0.68444
800.2,495.69,0.5182
800.2,505.68,0.3282
800.2,515.68,0.12018
800.2,525.67,-0.087836
800.2,535.67,-0.29585
800.2,545.66,-0.50387
800.2,555.65,-0.68295
800.2,565.65,-0.8407
800.2,575.64,0.0
800.2,585.63,0.0
800.2,595.63,0.0
800.2,605.62,0.0
800.2,615.62,0.0
800.2,625.61,0.0
800.2,635.6,0.0
800.2,645.6,0.0
800.2,655.59,0.0
800.2,665.58,0.0
800.2,675.58,0.0
800.2,685.57,0.0
800.2,695.57,0.0
800.2,705.56,0.0
800.2,715.55,0.0
800.2,725.55,0.0
800.2,735.54,0.0
800.2,745.53,0.0
800.2,755.53,0.0
800.2,765.52,0.0
800.2,775.52,0.0
800.2,785.51,0.0
800.2,795.5,0.0
800.2,805.5,0.0
800.2,815.49,0.0
800.2,825.48,0.0
800.2,835.48,0.0
800.2,845.47,0.0
800.2,855.47,0.0
800.2,865.46,0.0
800.2,875.45,0.0
800.2,885.45,0.0
800.2,895.44,0.0
800.2,905.43,0.0
800.2,915.43,0.0
800.2,925.42,0.0
800.2,935.42,0.0
800.2,945.41,0.0
800.2,955.4,0.0
800.2,965.4,0.0
800.2,975.39,0.0
800.2,985.38,0.0
800.2,995.38,0.0
800.2,1005.4,0.0
800.2,1015.4,0.0
800.2,1025.4,0.0
800.2,1035.4,0.0
800.2,1045.3,0.0
800.2,1055.3,0.0
800.2,1065.3,0.0
800.2,1075.3,0.0
800.2,1085.3,0.0
800.2,1095.3,0.0
800.2,1105.3,0.0
800.2,1115.3,0.0
800.2,1125.3,0.0
800.2,1135.3,0.0
800.2,1145.3,0.0
800.2,1155.3,0.0
800.2,1165.3,0.0
800.2,1175.3,0.0
800.2,1185.3,0.0
800.2,1195.3,0.0
800.2,1205.2,0.0
800.2,1215.2,0.0
800.2,1225.2,0.0
800.2,1235.2,0.0
800.2,1245.2,0.0
800.2,1255.2,0.0
800.2,1265.2,0.0
800.2,1275.2,0.0
800.2,1285.2,0.0
800.2,1295.2,0.0
800.2,1305.2,0.0
800.2,1315.2,0.0
800.2,1325.2,0.0
800.2,1335.2,0.0
800.2,1345.2,0.0
800.2,1355.2,0.0
800.2,1365.1,0.0
800.2,1375.1,0.0
800.2,1385.1,0.0
800.2,1395.1,0.0
800.2,1405.1,0.0
800.2,1415.1,0.0
800.2,1425.1,0.0
800.2,1435.1,0.0
800.2,1445.1,0.0
800.2,1455.1,0.0
800.2,1465.1,0.0
800.2,1475.1,0.0
800.2,1485.1,0.0
800.2,1495.1,0.0
800.2,1505.1,0.0
800.2,1515.1,0.0
800.2,1525.0,0.0
800.2,1535.0,0.0
800.2,1545.0,0.0
800.2,1555.0,0.0
800.2,1565.0,0.0
800.2,1575.0,0.0
800.2,1585.0,0.0
800.2,1595.0,0.0
816.21,5.9969,0.47833
816.21,15.991,0.46671
816.21,25.984,0.45508
816.21,35.978,0.44345
816.21,45.972,0.43182
816.21,55.966,0.42019
816.21,65.959,0.40857
816.21,75.953,0.39694
816.21,85.947,0.38588
816.21,95.941,0.37709
816.21,105.93,0.37473
816.21,115.93,0.37676
816.21,125.92,0.37879
816.21,135.92,0.38083
816.21,145.91,0.38286
816.21,155.9,0.38489
816.21,165.9,0.38692
816.21,175.89,0.38895
816.21,185.88,0.38679
816.21,195.88,0.36881
816.21,205.87,0.36625
816.21,215.87,0.37451
816.21,225.86,0.38277
816.21,235.85,0.39945
816.21,245.85,0.43225
816.21,255.84,0.46506
816.21,265.83,0.49786
816.21,275.83,0.53066
816.21,285.82,0.56346
816.21,295.82,0.59626
816.21,305.81,0.65058
816.21,315.8,0.72039
816.21,325.8,0.79021
816.21,335.79,0.85502
816.21,345.78,0.89984
816.21,355.78,0.95397
816.21,365.77,1.0149
816.21,375.77,1.032
816.21,385.76,1.0472
816.21,395.75,1.0623
816.21,405.75,1.0862
816.21,415.74,1.1165
816.21,425.73,1.1468
816.21,435.73,1.1791
816.21,445.72,1.2199
816.21,455.72,1.2346
816.21,465.71,1.2299
816.21,475.7,1.0717
816.21,485.7,0.90548
816.21,495.69,0.73924
816.21,505.68,0.54924
816.21,515.68,0.34122
816.21,525.67,0.13321
816.21,535.67,-0.069945
816.21,545.66,-0.25205
816.21,555.65,-0.42038
816.21,565.65,-0.57814
816.21,575.64,-0.73541
816.21,585.63,-0.91568
816.21,595.63,0.0
816.21,605.62,0.0
816.21,615.62,0.0
816.21,625.61,0.0
816.21,635.6,0.0
816.21,645.6,0.0
816.21,655.59,0.0
