#: table_doi: 10.17182/hepdata.90835.v1/t75
#: name: T1qqqq significance
#: description: The observed significance of the SMS models for T1qqqq as function of the gluino and LSP masses. 
#: data_file: t1qqqq_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> Q QBAR NEUTRALINO1
#: Significance,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
696.48,849.62,0.0
696.48,861.48,0.0
696.48,873.35,0.0
696.48,885.22,0.0
696.48,897.09,0.0
696.48,908.96,0.0
696.48,920.83,0.0
696.48,932.7,0.0
696.48,944.57,0.0
696.48,956.43,0.0
696.48,968.3,0.0
696.48,980.17,0.0
696.48,992.04,0.0
696.48,1003.9,0.0
696.48,1015.8,0.0
696.48,1027.6,0.0
696.48,1039.5,0.0
696.48,1051.4,0.0
696.48,1063.3,0.0
696.48,1075.1,0.0
696.48,1087.0,0.0
696.48,1098.9,0.0
696.48,1110.7,0.0
696.48,1122.6,0.0
696.48,1134.5,0.0
696.48,1146.3,0.0
696.48,1158.2,0.0
696.48,1170.1,0.0
696.48,1181.9,0.0
696.48,1193.8,0.0
696.48,1205.7,0.0
696.48,1217.5,0.0
696.48,1229.4,0.0
696.48,1241.3,0.0
696.48,1253.2,0.0
696.48,1265.0,0.0
696.48,1276.9,0.0
696.48,1288.8,0.0
696.48,1300.6,0.0
696.48,1312.5,0.0
696.48,1324.4,0.0
696.48,1336.2,0.0
696.48,1348.1,0.0
696.48,1360.0,0.0
696.48,1371.8,0.0
696.48,1383.7,0.0
696.48,1395.6,0.0
696.48,1407.4,0.0
696.48,1419.3,0.0
696.48,1431.2,0.0
696.48,1443.1,0.0
696.48,1454.9,0.0
696.48,1466.8,0.0
696.48,1478.7,0.0
696.48,1490.5,0.0
696.48,1502.4,0.0
696.48,1514.3,0.0
696.48,1526.1,0.0
696.48,1538.0,0.0
696.48,1549.9,0.0
696.48,1561.7,0.0
696.48,1573.6,0.0
696.48,1585.5,0.0
696.48,1597.3,0.0
696.48,1609.2,0.0
696.48,1621.1,0.0
696.48,1633.0,0.0
696.48,1644.8,0.0
696.48,1656.7,0.0
696.48,1668.6,0.0
696.48,1680.4,0.0
696.48,1692.3,0.0
696.48,1704.2,0.0
696.48,1716.0,0.0
696.48,1727.9,0.0
696.48,1739.8,0.0
696.48,1751.6,0.0
696.48,1763.5,0.0
696.48,1775.4,0.0
696.48,1787.2,0.0
696.48,1799.1,0.0
696.48,1811.0,0.0
696.48,1822.9,0.0
696.48,1834.7,0.0
696.48,1846.6,0.0
696.48,1858.5,0.0
696.48,1870.3,0.0
696.48,1882.2,0.0
696.48,1894.1,0.0
711.33,6.9344,-0.020499
711.33,18.803,-0.0068798
711.33,30.672,0.006739
711.33,42.541,0.020358
711.33,54.409,0.033977
711.33,66.278,0.047595
711.33,78.147,0.061214
711.33,90.016,0.073897
711.33,101.88,0.080297
711.33,113.75,0.096272
711.33,125.62,0.11225
711.33,137.49,0.12822
711.33,149.36,0.14419
711.33,161.23,0.16017
711.33,173.1,0.17614
711.33,184.97,0.19212
711.33,196.83,0.19554
711.33,208.7,0.1707
711.33,220.57,0.13765
711.33,232.44,0.10461
711.33,244.31,0.071568
711.33,256.18,0.038525
711.33,268.05,0.0054814
711.33,279.92,-0.027562
711.33,291.78,-0.064653
711.33,303.65,-0.088855
711.33,315.52,-0.058142
711.33,327.39,-0.026851
711.33,339.26,0.0044397
711.33,351.13,0.035731
711.33,363.0,0.067022
711.33,374.87,0.098313
711.33,386.73,0.1296
711.33,398.6,0.16089
711.33,410.47,0.12886
711.33,422.34,0.088375
711.33,434.21,0.074668
711.33,446.08,0.061693
711.33,457.95,0.048718
711.33,469.82,0.035743
711.33,481.68,0.022768
711.33,493.55,0.0097931
711.33,505.42,0.010312
711.33,517.29,0.0032998
711.33,529.16,-0.027064
711.33,541.03,-0.057428
711.33,552.9,-0.070248
711.33,564.77,-0.025528
711.33,576.63,0.027051
711.33,588.5,0.07963
711.33,600.37,0.12982
711.33,612.24,0.10604
711.33,624.11,0.082264
711.33,635.98,0.058488
711.33,647.85,0.034499
711.33,659.72,-0.11102
711.33,671.58,-0.26184
711.33,683.45,-0.35449
711.33,695.32,0.0
711.33,707.19,0.0
711.33,719.06,0.0
711.33,730.93,0.0
711.33,742.8,0.0
711.33,754.67,0.0
711.33,766.53,0.0
711.33,778.4,0.0
711.33,790.27,0.0
711.33,802.14,0.0
711.33,814.01,0.0
711.33,825.88,0.0
711.33,837.75,0.0
711.33,849.62,0.0
711.33,861.48,0.0
711.33,873.35,0.0
711.33,885.22,0.0
711.33,897.09,0.0
711.33,908.96,0.0
711.33,920.83,0.0
711.33,932.7,0.0
711.33,944.57,0.0
711.33,956.43,0.0
711.33,968.3,0.0
711.33,980.17,0.0
711.33,992.04,0.0
711.33,1003.9,0.0
711.33,1015.8,0.0
711.33,1027.6,0.0
711.33,1039.5,0.0
711.33,1051.4,0.0
711.33,1063.3,0.0
711.33,1075.1,0.0
711.33,1087.0,0.0
711.33,1098.9,0.0
711.33,1110.7,0.0
711.33,1122.6,0.0
711.33,1134.5,0.0
711.33,1146.3,0.0
711.33,1158.2,0.0
711.33,1170.1,0.0
711.33,1181.9,0.0
711.33,1193.8,0.0
711.33,1205.7,0.0
711.33,1217.5,0.0
711.33,1229.4,0.0
711.33,1241.3,0.0
711.33,1253.2,0.0
711.33,1265.0,0.0
711.33,1276.9,0.0
711.33,1288.8,0.0
711.33,1300.6,0.0
711.33,1312.5,0.0
711.33,1324.4,0.0
711.33,1336.2,0.0
711.33,1348.1,0.0
711.33,1360.0,0.0
711.33,1371.8,0.0
711.33,1383.7,0.0
711.33,1395.6,0.0
711.33,1407.4,0.0
711.33,1419.3,0.0
711.33,1431.2,0.0
711.33,1443.1,0.0
711.33,1454.9,0.0
711.33,1466.8,0.0
711.33,1478.7,0.0
711.33,1490.5,0.0
711.33,1502.4,0.0
711.33,1514.3,0.0
711.33,1526.1,0.0
711.33,1538.0,0.0
711.33,1549.9,0.0
711.33,1561.7,0.0
711.33,1573.6,0.0
711.33,1585.5,0.0
711.33,1597.3,0.0
711.33,1609.2,0.0
711.33,1621.1,0.0
711.33,1633.0,0.0
711.33,1644.8,0.0
711.33,1656.7,0.0
711.33,1668.6,0.0
711.33,1680.4,0.0
711.33,1692.3,0.0
711.33,1704.2,0.0
711.33,1716.0,0.0
711.33,1727.9,0.0
711.33,1739.8,0.0
711.33,1751.6,0.0
711.33,1763.5,0.0
711.33,1775.4,0.0
711.33,1787.2,0.0
711.33,1799.1,0.0
711.33,1811.0,0.0
711.33,1822.9,0.0
711.33,1834.7,0.0
711.33,1846.6,0.0
711.33,1858.5,0.0
711.33,1870.3,0.0
711.33,1882.2,0.0
711.33,1894.1,0.0
726.17,6.9344,0.036501
726.17,18.803,0.05012
726.17,30.672,0.063739
726.17,42.541,0.077357
726.17,54.409,0.090976
726.17,66.278,0.1046
726.17,78.147,0.11513
726.17,90.016,0.11972
726.17,101.88,0.12612
726.17,113.75,0.1421
726.17,125.62,0.15807
726.17,137.49,0.17404
726.17,149.36,0.19002
726.17,161.23,0.20599
726.17,173.1,0.22197
726.17,184.97,0.22081
726.17,196.83,0.21853
726.17,208.7,0.19369
726.17,220.57,0.16065
726.17,232.44,0.1276
726.17,244.31,0.094559
726.17,256.18,0.061516
726.17,268.05,0.028472
726.17,279.92,-0.012488
726.17,291.78,-0.060968
726.17,303.65,-0.08517
726.17,315.52,-0.054773
726.17,327.39,-0.024285
726.17,339.26,0.0070062
726.17,351.13,0.038297
726.17,363.0,0.069588
726.17,374.87,0.10088
726.17,386.73,0.13217
726.17,398.6,0.16346
726.17,410.47,0.13143
726.17,422.34,0.090941
726.17,434.21,0.050457
726.17,446.08,0.0099736
726.17,457.95,-0.017524
726.17,469.82,-0.030499
726.17,481.68,-0.043474
726.17,493.55,-0.056449
726.17,505.42,-0.05593
726.17,517.29,-0.039367
726.17,529.16,-0.034616
726.17,541.03,-0.06498
726.17,552.9,-0.0778
726.17,564.77,-0.036284
726.17,576.63,0.0056629
726.17,588.5,0.058242
726.17,600.37,0.10843
726.17,612.24,0.084652
726.17,624.11,0.060869
726.17,635.98,0.036818
726.17,647.85,0.012767
726.17,659.72,-0.13275
726.17,671.58,-0.21221
726.17,683.45,-0.27053
726.17,695.32,-0.41791
726.17,707.19,0.0
726.17,719.06,0.0
726.17,730.93,0.0
726.17,742.8,0.0
726.17,754.67,0.0
726.17,766.53,0.0
726.17,778.4,0.0
726.17,790.27,0.0
726.17,802.14,0.0
726.17,814.01,0.0
726.17,825.88,0.0
726.17,837.75,0.0
726.17,849.62,0.0
726.17,861.48,0.0
726.17,873.35,0.0
726.17,885.22,0.0
726.17,897.09,0.0
726.17,908.96,0.0
726.17,920.83,0.0
726.17,932.7,0.0
726.17,944.57,0.0
726.17,956.43,0.0
726.17,968.3,0.0
726.17,980.17,0.0
726.17,992.04,0.0
726.17,1003.9,0.0
726.17,1015.8,0.0
726.17,1027.6,0.0
726.17,1039.5,0.0
726.17,1051.4,0.0
726.17,1063.3,0.0
726.17,1075.1,0.0
726.17,1087.0,0.0
726.17,1098.9,0.0
726.17,1110.7,0.0
726.17,1122.6,0.0
726.17,1134.5,0.0
726.17,1146.3,0.0
726.17,1158.2,0.0
726.17,1170.1,0.0
726.17,1181.9,0.0
726.17,1193.8,0.0
726.17,1205.7,0.0
726.17,1217.5,0.0
726.17,1229.4,0.0
726.17,1241.3,0.0
726.17,1253.2,0.0
726.17,1265.0,0.0
726.17,1276.9,0.0
726.17,1288.8,0.0
726.17,1300.6,0.0
726.17,1312.5,0.0
726.17,1324.4,0.0
726.17,1336.2,0.0
726.17,1348.1,0.0
726.17,1360.0,0.0
726.17,1371.8,0.0
726.17,1383.7,0.0
726.17,1395.6,0.0
726.17,1407.4,0.0
726.17,1419.3,0.0
726.17,1431.2,0.0
726.17,1443.1,0.0
726.17,1454.9,0.0
726.17,1466.8,0.0
726.17,1478.7,0.0
726.17,1490.5,0.0
726.17,1502.4,0.0
726.17,1514.3,0.0
726.17,1526.1,0.0
726.17,1538.0,0.0
726.17,1549.9,0.0
726.17,1561.7,0.0
726.17,1573.6,0.0
726.17,1585.5,0.0
726.17,1597.3,0.0
726.17,1609.2,0.0
726.17,1621.1,0.0
726.17,1633.0,0.0
726.17,1644.8,0.0
726.17,1656.7,0.0
726.17,1668.6,0.0
726.17,1680.4,0.0
726.17,1692.3,0.0
726.17,1704.2,0.0
726.17,1716.0,0.0
726.17,1727.9,0.0
726.17,1739.8,0.0
726.17,1751.6,0.0
726.17,1763.5,0.0
726.17,1775.4,0.0
726.17,1787.2,0.0
726.17,1799.1,0.0
726.17,1811.0,0.0
726.17,1822.9,0.0
726.17,1834.7,0.0
726.17,1846.6,0.0
726.17,1858.5,0.0
726.17,1870.3,0.0
726.17,1882.2,0.0
726.17,1894.1,0.0
741.02,6.9344,0.093501
741.02,18.803,0.10712
741.02,30.672,0.12074
741.02,42.541,0.13436
741.02,54.409,0.14798
741.02,66.278,0.15636
741.02,78.147,0.16095
741.02,90.016,0.16555
741.02,101.88,0.17195
741.02,113.75,0.18792
741.02,125.62,0.20389
741.02,137.49,0.21987
741.02,149.36,0.23584
741.02,161.23,0.24837
741.02,173.1,0.24608
741.02,184.97,0.2438
741.02,196.83,0.24152
741.02,208.7,0.21668
741.02,220.57,0.18364
741.02,232.44,0.15059
741.02,244.31,0.11755
741.02,256.18,0.084507
741.02,268.05,0.039677
741.02,279.92,-0.008803
741.02,291.78,-0.057283
741.02,303.65,-0.081485
741.02,315.52,-0.051088
741.02,327.39,-0.020692
741.02,339.26,0.0097051
741.02,351.13,0.040864
741.02,363.0,0.072155
741.02,374.87,0.10345
741.02,386.73,0.13474
741.02,398.6,0.16603
741.02,410.47,0.13399
741.02,422.34,0.093508
741.02,434.21,0.053024
741.02,446.08,0.01254
741.02,457.95,-0.027944
741.02,469.82,-0.068428
741.02,481.68,-0.10891
741.02,493.55,-0.12269
741.02,505.42,-0.12217
741.02,517.29,-0.10561
741.02,529.16,-0.089046
741.02,541.03,-0.072533
741.02,552.9,-0.085352
741.02,564.77,-0.043836
741.02,576.63,-0.0023204
741.02,588.5,0.039196
741.02,600.37,0.08704
741.02,612.24,0.063188
741.02,624.11,0.039137
741.02,635.98,0.015086
741.02,647.85,-0.0089655
741.02,659.72,-0.10426
741.02,671.58,-0.16258
741.02,683.45,-0.2209
741.02,695.32,-0.27922
741.02,707.19,-0.48133
741.02,719.06,0.0
741.02,730.93,0.0
741.02,742.8,0.0
741.02,754.67,0.0
741.02,766.53,0.0
741.02,778.4,0.0
741.02,790.27,0.0
741.02,802.14,0.0
741.02,814.01,0.0
741.02,825.88,0.0
741.02,837.75,0.0
741.02,849.62,0.0
741.02,861.48,0.0
741.02,873.35,0.0
741.02,885.22,0.0
741.02,897.09,0.0
741.02,908.96,0.0
741.02,920.83,0.0
741.02,932.7,0.0
741.02,944.57,0.0
741.02,956.43,0.0
741.02,968.3,0.0
741.02,980.17,0.0
741.02,992.04,0.0
741.02,1003.9,0.0
741.02,1015.8,0.0
741.02,1027.6,0.0
741.02,1039.5,0.0
741.02,1051.4,0.0
741.02,1063.3,0.0
741.02,1075.1,0.0
741.02,1087.0,0.0
741.02,1098.9,0.0
741.02,1110.7,0.0
741.02,1122.6,0.0
741.02,1134.5,0.0
741.02,1146.3,0.0
741.02,1158.2,0.0
741.02,1170.1,0.0
741.02,1181.9,0.0
741.02,1193.8,0.0
741.02,1205.7,0.0
741.02,1217.5,0.0
741.02,1229.4,0.0
741.02,1241.3,0.0
741.02,1253.2,0.0
741.02,1265.0,0.0
741.02,1276.9,0.0
741.02,1288.8,0.0
741.02,1300.6,0.0
741.02,1312.5,0.0
741.02,1324.4,0.0
741.02,1336.2,0.0
741.02,1348.1,0.0
741.02,1360.0,0.0
741.02,1371.8,0.0
741.02,1383.7,0.0
741.02,1395.6,0.0
741.02,1407.4,0.0
741.02,1419.3,0.0
741.02,1431.2,0.0
741.02,1443.1,0.0
741.02,1454.9,0.0
741.02,1466.8,0.0
741.02,1478.7,0.0
741.02,1490.5,0.0
741.02,1502.4,0.0
741.02,1514.3,0.0
741.02,1526.1,0.0
741.02,1538.0,0.0
741.02,1549.9,0.0
741.02,1561.7,0.0
741.02,1573.6,0.0
741.02,1585.5,0.0
741.02,1597.3,0.0
741.02,1609.2,0.0
741.02,1621.1,0.0
741.02,1633.0,0.0
741.02,1644.8,0.0
741.02,1656.7,0.0
741.02,1668.6,0.0
741.02,1680.4,0.0
741.02,1692.3,0.0
741.02,1704.2,0.0
741.02,1716.0,0.0
741.02,1727.9,0.0
741.02,1739.8,0.0
741.02,1751.6,0.0
741.02,1763.5,0.0
741.02,1775.4,0.0
741.02,1787.2,0.0
741.02,1799.1,0.0
741.02,1811.0,0.0
741.02,1822.9,0.0
741.02,1834.7,0.0
741.02,1846.6,0.0
741.02,1858.5,0.0
741.02,1870.3,0.0
741.02,1882.2,0.0
741.02,1894.1,0.0
755.86,6.9344,0.1505
755.86,18.803,0.16412
755.86,30.672,0.17774
755.86,42.541,0.19136
755.86,54.409,0.19759
755.86,66.278,0.20218
755.86,78.147,0.20678
755.86,90.016,0.21137
755.86,101.88,0.21777
755.86,113.75,0.23374
755.86,125.62,0.24972
755.86,137.49,0.26569
755.86,149.36,0.27364
755.86,161.23,0.27136
755.86,173.1,0.26907
755.86,184.97,0.26679
755.86,196.83,0.26451
755.86,208.7,0.23967
755.86,220.57,0.20663
755.86,232.44,0.17358
755.86,244.31,0.14032
755.86,256.18,0.091842
755.86,268.05,0.043362
755.86,279.92,-0.0051179
755.86,291.78,-0.053598
755.86,303.65,-0.0778
755.86,315.52,-0.047403
755.86,327.39,-0.017006
755.86,339.26,0.01339
755.86,351.13,0.043787
755.86,363.0,0.074721
755.86,374.87,0.10601
755.86,386.73,0.1373
755.86,398.6,0.16859
755.86,410.47,0.13656
755.86,422.34,0.096074
755.86,434.21,0.055591
755.86,446.08,0.015107
755.86,457.95,-0.025377
755.86,469.82,-0.065861
755.86,481.68,-0.10634
755.86,493.55,-0.14059
755.86,505.42,-0.14739
755.86,517.29,-0.13083
755.86,529.16,-0.11426
755.86,541.03,-0.097701
755.86,552.9,-0.078898
755.86,564.77,-0.037382
755.86,576.63,0.004134
755.86,588.5,0.04565
755.86,600.37,0.077105
755.86,612.24,0.061265
755.86,624.11,0.037213
755.86,635.98,0.013162
755.86,647.85,-0.010889
755.86,659.72,-0.052047
755.86,671.58,-0.11037
755.86,683.45,-0.16869
755.86,695.32,-0.22701
755.86,707.19,-0.37383
755.86,719.06,-0.57822
755.86,730.93,-0.71799
755.86,742.8,0.0
755.86,754.67,0.0
755.86,766.53,0.0
755.86,778.4,0.0
755.86,790.27,0.0
755.86,802.14,0.0
755.86,814.01,0.0
755.86,825.88,0.0
755.86,837.75,0.0
755.86,849.62,0.0
755.86,861.48,0.0
755.86,873.35,0.0
755.86,885.22,0.0
755.86,897.09,0.0
755.86,908.96,0.0
755.86,920.83,0.0
755.86,932.7,0.0
755.86,944.57,0.0
755.86,956.43,0.0
755.86,968.3,0.0
755.86,980.17,0.0
755.86,992.04,0.0
755.86,1003.9,0.0
755.86,1015.8,0.0
755.86,1027.6,0.0
755.86,1039.5,0.0
755.86,1051.4,0.0
755.86,1063.3,0.0
755.86,1075.1,0.0
755.86,1087.0,0.0
755.86,1098.9,0.0
755.86,1110.7,0.0
755.86,1122.6,0.0
755.86,1134.5,0.0
755.86,1146.3,0.0
755.86,1158.2,0.0
755.86,1170.1,0.0
755.86,1181.9,0.0
755.86,1193.8,0.0
755.86,1205.7,0.0
755.86,1217.5,0.0
755.86,1229.4,0.0
755.86,1241.3,0.0
755.86,1253.2,0.0
755.86,1265.0,0.0
755.86,1276.9,0.0
755.86,1288.8,0.0
755.86,1300.6,0.0
755.86,1312.5,0.0
755.86,1324.4,0.0
755.86,1336.2,0.0
755.86,1348.1,0.0
755.86,1360.0,0.0
755.86,1371.8,0.0
755.86,1383.7,0.0
755.86,1395.6,0.0
755.86,1407.4,0.0
755.86,1419.3,0.0
755.86,1431.2,0.0
755.86,1443.1,0.0
755.86,1454.9,0.0
755.86,1466.8,0.0
755.86,1478.7,0.0
755.86,1490.5,0.0
755.86,1502.4,0.0
755.86,1514.3,0.0
755.86,1526.1,0.0
755.86,1538.0,0.0
755.86,1549.9,0.0
755.86,1561.7,0.0
755.86,1573.6,0.0
755.86,1585.5,0.0
755.86,1597.3,0.0
755.86,1609.2,0.0
755.86,1621.1,0.0
755.86,1633.0,0.0
755.86,1644.8,0.0
755.86,1656.7,0.0
755.86,1668.6,0.0
755.86,1680.4,0.0
755.86,1692.3,0.0
755.86,1704.2,0.0
755.86,1716.0,0.0
755.86,1727.9,0.0
755.86,1739.8,0.0
755.86,1751.6,0.0
755.86,1763.5,0.0
755.86,1775.4,0.0
755.86,1787.2,0.0
755.86,1799.1,0.0
755.86,1811.0,0.0
755.86,1822.9,0.0
755.86,1834.7,0.0
755.86,1846.6,0.0
755.86,1858.5,0.0
755.86,1870.3,0.0
755.86,1882.2,0.0
755.86,1894.1,0.0
770.7,6.9344,0.2075
770.7,18.803,0.22112
770.7,30.672,0.23423
770.7,42.541,0.23882
770.7,54.409,0.24342
770.7,66.278,0.24801
770.7,78.147,0.2526
770.7,90.016,0.25719
770.7,101.88,0.26359
770.7,113.75,0.27957
770.7,125.62,0.29554
770.7,137.49,0.29891
770.7,149.36,0.29663
770.7,161.23,0.29435
770.7,173.1,0.29207
770.7,184.97,0.28978
770.7,196.83,0.2875
770.7,208.7,0.26266
770.7,220.57,0.22962
770.7,232.44,0.19249
770.7,244.31,0.14401
770.7,256.18,0.095527
770.7,268.05,0.047047
770.7,279.92,-0.0014328
770.7,291.78,-0.049913
770.7,303.65,-0.074115
770.7,315.52,-0.043718
770.7,327.39,-0.013321
770.7,339.26,0.017075
770.7,351.13,0.047472
770.7,363.0,0.077869
770.7,374.87,0.10858
770.7,386.73,0.13987
770.7,398.6,0.17116
770.7,410.47,0.13912
770.7,422.34,0.098641
770.7,434.21,0.058157
770.7,446.08,0.017673
770.7,457.95,-0.022811
770.7,469.82,-0.050019
770.7,481.68,-0.076463
770.7,493.55,-0.10291
770.7,505.42,-0.1097
770.7,517.29,-0.093141
770.7,529.16,-0.076578
770.7,541.03,-0.067724
770.7,552.9,-0.050967
770.7,564.77,-0.0094508
770.7,576.63,0.032065
770.7,588.5,0.060128
770.7,600.37,0.083345
770.7,612.24,0.077052
770.7,624.11,0.065662
770.7,635.98,0.041611
770.7,647.85,0.01756
770.7,659.72,-0.016394
770.7,671.58,-0.054188
770.7,683.45,-0.11251
770.7,695.32,-0.17083
770.7,707.19,-0.31765
770.7,719.06,-0.48054
770.7,730.93,-0.57327
770.7,742.8,-0.71811
770.7,754.67,0.0
770.7,766.53,0.0
770.7,778.4,0.0
770.7,790.27,0.0
770.7,802.14,0.0
770.7,814.01,0.0
770.7,825.88,0.0
770.7,837.75,0.0
770.7,849.62,0.0
770.7,861.48,0.0
770.7,873.35,0.0
770.7,885.22,0.0
770.7,897.09,0.0
770.7,908.96,0.0
770.7,920.83,0.0
770.7,932.7,0.0
770.7,944.57,0.0
770.7,956.43,0.0
770.7,968.3,0.0
770.7,980.17,0.0
770.7,992.04,0.0
770.7,1003.9,0.0
770.7,1015.8,0.0
770.7,1027.6,0.0
770.7,1039.5,0.0
770.7,1051.4,0.0
770.7,1063.3,0.0
770.7,1075.1,0.0
770.7,1087.0,0.0
770.7,1098.9,0.0
770.7,1110.7,0.0
770.7,1122.6,0.0
770.7,1134.5,0.0
770.7,1146.3,0.0
770.7,1158.2,0.0
770.7,1170.1,0.0
770.7,1181.9,0.0
770.7,1193.8,0.0
770.7,1205.7,0.0
770.7,1217.5,0.0
770.7,1229.4,0.0
770.7,1241.3,0.0
770.7,1253.2,0.0
770.7,1265.0,0.0
770.7,1276.9,0.0
770.7,1288.8,0.0
770.7,1300.6,0.0
770.7,1312.5,0.0
770.7,1324.4,0.0
770.7,1336.2,0.0
770.7,1348.1,0.0
770.7,1360.0,0.0
770.7,1371.8,0.0
770.7,1383.7,0.0
770.7,1395.6,0.0
770.7,1407.4,0.0
770.7,1419.3,0.0
770.7,1431.2,0.0
770.7,1443.1,0.0
770.7,1454.9,0.0
770.7,1466.8,0.0
770.7,1478.7,0.0
770.7,1490.5,0.0
770.7,1502.4,0.0
770.7,1514.3,0.0
770.7,1526.1,0.0
770.7,1538.0,0.0
770.7,1549.9,0.0
770.7,1561.7,0.0
770.7,1573.6,0.0
770.7,1585.5,0.0
770.7,1597.3,0.0
770.7,1609.2,0.0
770.7,1621.1,0.0
770.7,1633.0,0.0
770.7,1644.8,0.0
770.7,1656.7,0.0
770.7,1668.6,0.0
770.7,1680.4,0.0
770.7,1692.3,0.0
770.7,1704.2,0.0
770.7,1716.0,0.0
770.7,1727.9,0.0
770.7,1739.8,0.0
770.7,1751.6,0.0
770.7,1763.5,0.0
770.7,1775.4,0.0
770.7,1787.2,0.0
770.7,1799.1,0.0
770.7,1811.0,0.0
770.7,1822.9,0.0
770.7,1834.7,0.0
770.7,1846.6,0.0
770.7,1858.5,0.0
770.7,1870.3,0.0
770.7,1882.2,0.0
770.7,1894.1,0.0
785.55,6.9344,0.2645
785.55,18.803,0.27546
785.55,30.672,0.28005
785.55,42.541,0.28465
785.55,54.409,0.28924
785.55,66.278,0.29383
785.55,78.147,0.29842
785.55,90.016,0.30302
785.55,101.88,0.30942
785.55,113.75,0.32539
785.55,125.62,0.32419
785.55,137.49,0.3219
785.55,149.36,0.31962
785.55,161.23,0.31734
785.55,173.1,0.31506
785.55,184.97,0.31277
785.55,196.83,0.31049
785.55,208.7,0.28565
785.55,220.57,0.24465
785.55,232.44,0.19617
785.55,244.31,0.14769
785.55,256.18,0.099212
785.55,268.05,0.050732
785.55,279.92,0.0022524
785.55,291.78,-0.046227
785.55,303.65,-0.070429
785.55,315.52,-0.040033
785.55,327.39,-0.0096361
785.55,339.26,0.020761
785.55,351.13,0.051157
785.55,363.0,0.081554
785.55,374.87,0.11195
785.55,386.73,0.14244
785.55,398.6,0.17373
785.55,410.47,0.14169
785.55,422.34,0.10121
785.55,434.21,0.066997
785.55,446.08,0.040554
785.55,457.95,0.01411
785.55,469.82,-0.012333
785.55,481.68,-0.038777
785.55,493.55,-0.065221
785.55,505.42,-0.072018
785.55,517.29,-0.05732
785.55,529.16,-0.048556
785.55,541.03,-0.039793
785.55,552.9,-0.023036
785.55,564.77,0.018024
785.55,576.63,0.042195
785.55,588.5,0.066367
785.55,600.37,0.089584
785.55,612.24,0.083291
785.55,624.11,0.076998
785.55,635.98,0.07006
785.55,647.85,0.046009
785.55,659.72,0.012055
785.55,671.58,-0.024092
785.55,683.45,-0.06024
785.55,695.32,-0.11465
785.55,707.19,-0.26147
785.55,719.06,-0.35454
785.55,730.93,-0.44727
785.55,742.8,-0.54016
785.55,754.67,-0.71596
785.55,766.53,0.0
785.55,778.4,0.0
785.55,790.27,0.0
785.55,802.14,0.0
785.55,814.01,0.0
785.55,825.88,0.0
785.55,837.75,0.0
785.55,849.62,0.0
785.55,861.48,0.0
785.55,873.35,0.0
785.55,885.22,0.0
785.55,897.09,0.0
785.55,908.96,0.0
785.55,920.83,0.0
785.55,932.7,0.0
785.55,944.57,0.0
785.55,956.43,0.0
785.55,968.3,0.0
785.55,980.17,0.0
785.55,992.04,0.0
785.55,1003.9,0.0
785.55,1015.8,0.0
785.55,1027.6,0.0
785.55,1039.5,0.0
785.55,1051.4,0.0
785.55,1063.3,0.0
785.55,1075.1,0.0
785.55,1087.0,0.0
785.55,1098.9,0.0
785.55,1110.7,0.0
785.55,1122.6,0.0
785.55,1134.5,0.0
785.55,1146.3,0.0
785.55,1158.2,0.0
785.55,1170.1,0.0
785.55,1181.9,0.0
785.55,1193.8,0.0
785.55,1205.7,0.0
785.55,1217.5,0.0
785.55,1229.4,0.0
785.55,1241.3,0.0
785.55,1253.2,0.0
785.55,1265.0,0.0
785.55,1276.9,0.0
785.55,1288.8,0.0
785.55,1300.6,0.0
785.55,1312.5,0.0
785.55,1324.4,0.0
785.55,1336.2,0.0
785.55,1348.1,0.0
785.55,1360.0,0.0
785.55,1371.8,0.0
785.55,1383.7,0.0
785.55,1395.6,0.0
785.55,1407.4,0.0
785.55,1419.3,0.0
785.55,1431.2,0.0
785.55,1443.1,0.0
785.55,1454.9,0.0
785.55,1466.8,0.0
785.55,1478.7,0.0
785.55,1490.5,0.0
785.55,1502.4,0.0
785.55,1514.3,0.0
785.55,1526.1,0.0
785.55,1538.0,0.0
785.55,1549.9,0.0
785.55,1561.7,0.0
785.55,1573.6,0.0
785.55,1585.5,0.0
785.55,1597.3,0.0
785.55,1609.2,0.0
785.55,1621.1,0.0
785.55,1633.0,0.0
785.55,1644.8,0.0
785.55,1656.7,0.0
785.55,1668.6,0.0
785.55,1680.4,0.0
785.55,1692.3,0.0
785.55,1704.2,0.0
785.55,1716.0,0.0
785.55,1727.9,0.0
785.55,1739.8,0.0
785.55,1751.6,0.0
785.55,1763.5,0.0
785.55,1775.4,0.0
785.55,1787.2,0.0
785.55,1799.1,0.0
785.55,1811.0,0.0
785.55,1822.9,0.0
785.55,1834.7,0.0
785.55,1846.6,0.0
785.55,1858.5,0.0
785.55,1870.3,0.0
785.55,1882.2,0.0
785.55,1894.1,0.0
800.39,6.9344,0.31656
800.39,18.803,0.32116
800.39,30.672,0.32575
800.39,42.541,0.33034
800.39,54.409,0.33494
800.39,66.278,0.33953
800.39,78.147,0.34412
800.39,90.016,0.34871
800.39,101.88,0.35231
