#: table_doi: 10.17182/hepdata.90835.v1/t86
#: name: T2qq efficiency
#: description: The efficiency times acceptance of the SMS models for T2qq as function of the LSP and light squark masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t2qq_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SQUARK SQUARK | SQUARK --> Q NEUTRALINO1
#: Efficiency,
M(SQUARK) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
589.8,1286.0,0.0
589.8,1299.8,0.0
589.8,1313.5,0.0
589.8,1327.3,0.0
589.8,1341.0,0.0
589.8,1354.8,0.0
589.8,1368.5,0.0
589.8,1382.2,0.0
589.8,1396.0,0.0
589.8,1409.7,0.0
589.8,1423.5,0.0
589.8,1437.2,0.0
589.8,1451.0,0.0
589.8,1464.7,0.0
589.8,1478.5,0.0
589.8,1492.2,0.0
589.8,1505.9,0.0
589.8,1519.7,0.0
589.8,1533.4,0.0
589.8,1547.2,0.0
589.8,1560.9,0.0
589.8,1574.7,0.0
589.8,1588.4,0.0
589.8,1602.1,0.0
589.8,1615.9,0.0
589.8,1629.6,0.0
589.8,1643.4,0.0
589.8,1657.1,0.0
589.8,1670.9,0.0
589.8,1684.6,0.0
589.8,1698.4,0.0
589.8,1712.1,0.0
589.8,1725.8,0.0
589.8,1739.6,0.0
589.8,1753.3,0.0
589.8,1767.1,0.0
589.8,1780.8,0.0
589.8,1794.6,0.0
589.8,1808.3,0.0
589.8,1822.0,0.0
589.8,1835.8,0.0
589.8,1849.5,0.0
589.8,1863.3,0.0
589.8,1877.0,0.0
589.8,1890.8,0.0
589.8,1904.5,0.0
589.8,1918.3,0.0
589.8,1932.0,0.0
589.8,1945.7,0.0
589.8,1959.5,0.0
589.8,1973.2,0.0
589.8,1987.0,0.0
589.8,2000.7,0.0
589.8,2014.5,0.0
589.8,2028.2,0.0
589.8,2041.9,0.0
589.8,2055.7,0.0
589.8,2069.4,0.0
589.8,2083.2,0.0
589.8,2096.9,0.0
589.8,2110.7,0.0
589.8,2124.4,0.0
589.8,2138.2,0.0
589.8,2151.9,0.0
589.8,2165.6,0.0
589.8,2179.4,0.0
589.8,2193.1,0.0
603.62,7.8719,0.43586
603.62,21.616,0.43444
603.62,35.359,0.43303
603.62,49.103,0.43161
603.62,62.847,0.43019
603.62,76.591,0.42877
603.62,90.334,0.42736
603.62,104.08,0.42532
603.62,117.82,0.42003
603.62,131.57,0.41441
603.62,145.31,0.4088
603.62,159.05,0.40318
603.62,172.8,0.39756
603.62,186.54,0.39195
603.62,200.28,0.38629
603.62,214.03,0.37728
603.62,227.77,0.3678
603.62,241.52,0.35832
603.62,255.26,0.34723
603.62,269.0,0.33354
603.62,282.75,0.31985
603.62,296.49,0.30619
603.62,310.23,0.2911
603.62,323.98,0.2728
603.62,337.72,0.2545
603.62,351.47,0.23613
603.62,365.21,0.21427
603.62,378.95,0.19187
603.62,392.7,0.16948
603.62,406.44,0.14946
603.62,420.18,0.13213
603.62,433.93,0.11481
603.62,447.67,0.096951
603.62,461.42,0.087138
603.62,475.16,0.080031
603.62,488.9,0.072925
603.62,502.65,0.063711
603.62,516.39,0.061709
603.62,530.13,0.059707
603.62,543.88,0.057705
603.62,557.62,0.055149
603.62,571.37,0.054726
603.62,585.11,0.0
603.62,598.85,0.0
603.62,612.6,0.0
603.62,626.34,0.0
603.62,640.08,0.0
603.62,653.83,0.0
603.62,667.57,0.0
603.62,681.32,0.0
603.62,695.06,0.0
603.62,708.8,0.0
603.62,722.55,0.0
603.62,736.29,0.0
603.62,750.03,0.0
603.62,763.78,0.0
603.62,777.52,0.0
603.62,791.27,0.0
603.62,805.01,0.0
603.62,818.75,0.0
603.62,832.5,0.0
603.62,846.24,0.0
603.62,859.98,0.0
603.62,873.73,0.0
603.62,887.47,0.0
603.62,901.22,0.0
603.62,914.96,0.0
603.62,928.7,0.0
603.62,942.45,0.0
603.62,956.19,0.0
603.62,969.93,0.0
603.62,983.68,0.0
603.62,997.42,0.0
603.62,1011.2,0.0
603.62,1024.9,0.0
603.62,1038.7,0.0
603.62,1052.4,0.0
603.62,1066.1,0.0
603.62,1079.9,0.0
603.62,1093.6,0.0
603.62,1107.4,0.0
603.62,1121.1,0.0
603.62,1134.9,0.0
603.62,1148.6,0.0
603.62,1162.3,0.0
603.62,1176.1,0.0
603.62,1189.8,0.0
603.62,1203.6,0.0
603.62,1217.3,0.0
603.62,1231.1,0.0
603.62,1244.8,0.0
603.62,1258.6,0.0
603.62,1272.3,0.0
603.62,1286.0,0.0
603.62,1299.8,0.0
603.62,1313.5,0.0
603.62,1327.3,0.0
603.62,1341.0,0.0
603.62,1354.8,0.0
603.62,1368.5,0.0
603.62,1382.2,0.0
603.62,1396.0,0.0
603.62,1409.7,0.0
603.62,1423.5,0.0
603.62,1437.2,0.0
603.62,1451.0,0.0
603.62,1464.7,0.0
603.62,1478.5,0.0
603.62,1492.2,0.0
603.62,1505.9,0.0
603.62,1519.7,0.0
603.62,1533.4,0.0
603.62,1547.2,0.0
603.62,1560.9,0.0
603.62,1574.7,0.0
603.62,1588.4,0.0
603.62,1602.1,0.0
603.62,1615.9,0.0
603.62,1629.6,0.0
603.62,1643.4,0.0
603.62,1657.1,0.0
603.62,1670.9,0.0
603.62,1684.6,0.0
603.62,1698.4,0.0
603.62,1712.1,0.0
603.62,1725.8,0.0
603.62,1739.6,0.0
603.62,1753.3,0.0
603.62,1767.1,0.0
603.62,1780.8,0.0
603.62,1794.6,0.0
603.62,1808.3,0.0
603.62,1822.0,0.0
603.62,1835.8,0.0
603.62,1849.5,0.0
603.62,1863.3,0.0
603.62,1877.0,0.0
603.62,1890.8,0.0
603.62,1904.5,0.0
603.62,1918.3,0.0
603.62,1932.0,0.0
603.62,1945.7,0.0
603.62,1959.5,0.0
603.62,1973.2,0.0
603.62,1987.0,0.0
603.62,2000.7,0.0
603.62,2014.5,0.0
603.62,2028.2,0.0
603.62,2041.9,0.0
603.62,2055.7,0.0
603.62,2069.4,0.0
603.62,2083.2,0.0
603.62,2096.9,0.0
603.62,2110.7,0.0
603.62,2124.4,0.0
603.62,2138.2,0.0
603.62,2151.9,0.0
603.62,2165.6,0.0
603.62,2179.4,0.0
603.62,2193.1,0.0
617.43,7.8719,0.44544
617.43,21.616,0.44402
617.43,35.359,0.4426
617.43,49.103,0.44119
617.43,62.847,0.43977
617.43,76.591,0.43865
617.43,90.334,0.4376
617.43,104.08,0.43563
617.43,117.82,0.43146
617.43,131.57,0.42729
617.43,145.31,0.42202
617.43,159.05,0.4164
617.43,172.8,0.41079
617.43,186.54,0.40517
617.43,200.28,0.39951
617.43,214.03,0.39197
617.43,227.77,0.38297
617.43,241.52,0.37349
617.43,255.26,0.3624
617.43,269.0,0.34871
617.43,282.75,0.33507
617.43,296.49,0.32505
617.43,310.23,0.31197
617.43,323.98,0.29585
617.43,337.72,0.27755
617.43,351.47,0.25918
617.43,365.21,0.24025
617.43,378.95,0.21841
617.43,392.7,0.19601
617.43,406.44,0.17599
617.43,420.18,0.15867
617.43,433.93,0.14078
617.43,447.67,0.11769
617.43,461.42,0.10788
617.43,475.16,0.10077
617.43,488.9,0.088256
617.43,502.65,0.072656
617.43,516.39,0.070654
617.43,530.13,0.068652
617.43,543.88,0.06218
617.43,557.62,0.058635
617.43,571.37,0.057578
617.43,585.11,0.055621
617.43,598.85,0.0
617.43,612.6,0.0
617.43,626.34,0.0
617.43,640.08,0.0
617.43,653.83,0.0
617.43,667.57,0.0
617.43,681.32,0.0
617.43,695.06,0.0
617.43,708.8,0.0
617.43,722.55,0.0
617.43,736.29,0.0
617.43,750.03,0.0
617.43,763.78,0.0
617.43,777.52,0.0
617.43,791.27,0.0
617.43,805.01,0.0
617.43,818.75,0.0
617.43,832.5,0.0
617.43,846.24,0.0
617.43,859.98,0.0
617.43,873.73,0.0
617.43,887.47,0.0
617.43,901.22,0.0
617.43,914.96,0.0
617.43,928.7,0.0
617.43,942.45,0.0
617.43,956.19,0.0
617.43,969.93,0.0
617.43,983.68,0.0
617.43,997.42,0.0
617.43,1011.2,0.0
617.43,1024.9,0.0
617.43,1038.7,0.0
617.43,1052.4,0.0
617.43,1066.1,0.0
617.43,1079.9,0.0
617.43,1093.6,0.0
617.43,1107.4,0.0
617.43,1121.1,0.0
617.43,1134.9,0.0
617.43,1148.6,0.0
617.43,1162.3,0.0
617.43,1176.1,0.0
617.43,1189.8,0.0
617.43,1203.6,0.0
617.43,1217.3,0.0
617.43,1231.1,0.0
617.43,1244.8,0.0
617.43,1258.6,0.0
617.43,1272.3,0.0
617.43,1286.0,0.0
617.43,1299.8,0.0
617.43,1313.5,0.0
617.43,1327.3,0.0
617.43,1341.0,0.0
617.43,1354.8,0.0
617.43,1368.5,0.0
617.43,1382.2,0.0
617.43,1396.0,0.0
617.43,1409.7,0.0
617.43,1423.5,0.0
617.43,1437.2,0.0
617.43,1451.0,0.0
617.43,1464.7,0.0
617.43,1478.5,0.0
617.43,1492.2,0.0
617.43,1505.9,0.0
617.43,1519.7,0.0
617.43,1533.4,0.0
617.43,1547.2,0.0
617.43,1560.9,0.0
617.43,1574.7,0.0
617.43,1588.4,0.0
617.43,1602.1,0.0
617.43,1615.9,0.0
617.43,1629.6,0.0
617.43,1643.4,0.0
617.43,1657.1,0.0
617.43,1670.9,0.0
617.43,1684.6,0.0
617.43,1698.4,0.0
617.43,1712.1,0.0
617.43,1725.8,0.0
617.43,1739.6,0.0
617.43,1753.3,0.0
617.43,1767.1,0.0
617.43,1780.8,0.0
617.43,1794.6,0.0
617.43,1808.3,0.0
617.43,1822.0,0.0
617.43,1835.8,0.0
617.43,1849.5,0.0
617.43,1863.3,0.0
617.43,1877.0,0.0
617.43,1890.8,0.0
617.43,1904.5,0.0
617.43,1918.3,0.0
617.43,1932.0,0.0
617.43,1945.7,0.0
617.43,1959.5,0.0
617.43,1973.2,0.0
617.43,1987.0,0.0
617.43,2000.7,0.0
617.43,2014.5,0.0
617.43,2028.2,0.0
617.43,2041.9,0.0
617.43,2055.7,0.0
617.43,2069.4,0.0
617.43,2083.2,0.0
617.43,2096.9,0.0
617.43,2110.7,0.0
617.43,2124.4,0.0
617.43,2138.2,0.0
617.43,2151.9,0.0
617.43,2165.6,0.0
617.43,2179.4,0.0
617.43,2193.1,0.0
631.25,7.8719,0.45502
631.25,21.616,0.4536
631.25,35.359,0.45218
631.25,49.103,0.45106
631.25,62.847,0.45001
631.25,76.591,0.44897
631.25,90.334,0.44792
631.25,104.08,0.44595
631.25,117.82,0.44178
631.25,131.57,0.43761
631.25,145.31,0.43344
631.25,159.05,0.42927
631.25,172.8,0.42401
631.25,186.54,0.4184
631.25,200.28,0.41274
631.25,214.03,0.4052
631.25,227.77,0.39765
631.25,241.52,0.38866
631.25,255.26,0.37757
631.25,269.0,0.36395
631.25,282.75,0.35393
631.25,296.49,0.34392
631.25,310.23,0.33083
631.25,323.98,0.31669
631.25,337.72,0.30059
631.25,351.47,0.28222
631.25,365.21,0.2633
631.25,378.95,0.24437
631.25,392.7,0.22255
631.25,406.44,0.20253
631.25,420.18,0.18461
631.25,433.93,0.16152
631.25,447.67,0.13844
631.25,461.42,0.12862
631.25,475.16,0.11604
631.25,488.9,0.097201
631.25,502.65,0.081601
631.25,516.39,0.079599
631.25,530.13,0.073099
631.25,543.88,0.065667
631.25,557.62,0.062122
631.25,571.37,0.060202
631.25,585.11,0.058065
631.25,598.85,0.056997
631.25,612.6,0.0
631.25,626.34,0.0
631.25,640.08,0.0
631.25,653.83,0.0
631.25,667.57,0.0
631.25,681.32,0.0
631.25,695.06,0.0
631.25,708.8,0.0
631.25,722.55,0.0
631.25,736.29,0.0
631.25,750.03,0.0
631.25,763.78,0.0
631.25,777.52,0.0
631.25,791.27,0.0
631.25,805.01,0.0
631.25,818.75,0.0
631.25,832.5,0.0
631.25,846.24,0.0
631.25,859.98,0.0
631.25,873.73,0.0
631.25,887.47,0.0
631.25,901.22,0.0
631.25,914.96,0.0
631.25,928.7,0.0
631.25,942.45,0.0
631.25,956.19,0.0
631.25,969.93,0.0
631.25,983.68,0.0
631.25,997.42,0.0
631.25,1011.2,0.0
631.25,1024.9,0.0
631.25,1038.7,0.0
631.25,1052.4,0.0
631.25,1066.1,0.0
631.25,1079.9,0.0
631.25,1093.6,0.0
631.25,1107.4,0.0
631.25,1121.1,0.0
631.25,1134.9,0.0
631.25,1148.6,0.0
631.25,1162.3,0.0
631.25,1176.1,0.0
631.25,1189.8,0.0
631.25,1203.6,0.0
631.25,1217.3,0.0
631.25,1231.1,0.0
631.25,1244.8,0.0
631.25,1258.6,0.0
631.25,1272.3,0.0
631.25,1286.0,0.0
631.25,1299.8,0.0
631.25,1313.5,0.0
631.25,1327.3,0.0
631.25,1341.0,0.0
631.25,1354.8,0.0
631.25,1368.5,0.0
631.25,1382.2,0.0
631.25,1396.0,0.0
631.25,1409.7,0.0
631.25,1423.5,0.0
631.25,1437.2,0.0
631.25,1451.0,0.0
631.25,1464.7,0.0
631.25,1478.5,0.0
631.25,1492.2,0.0
631.25,1505.9,0.0
631.25,1519.7,0.0
631.25,1533.4,0.0
631.25,1547.2,0.0
631.25,1560.9,0.0
631.25,1574.7,0.0
631.25,1588.4,0.0
631.25,1602.1,0.0
631.25,1615.9,0.0
631.25,1629.6,0.0
631.25,1643.4,0.0
631.25,1657.1,0.0
631.25,1670.9,0.0
631.25,1684.6,0.0
631.25,1698.4,0.0
631.25,1712.1,0.0
631.25,1725.8,0.0
631.25,1739.6,0.0
631.25,1753.3,0.0
631.25,1767.1,0.0
631.25,1780.8,0.0
631.25,1794.6,0.0
631.25,1808.3,0.0
631.25,1822.0,0.0
631.25,1835.8,0.0
631.25,1849.5,0.0
631.25,1863.3,0.0
631.25,1877.0,0.0
631.25,1890.8,0.0
631.25,1904.5,0.0
631.25,1918.3,0.0
631.25,1932.0,0.0
631.25,1945.7,0.0
631.25,1959.5,0.0
631.25,1973.2,0.0
631.25,1987.0,0.0
631.25,2000.7,0.0
631.25,2014.5,0.0
631.25,2028.2,0.0
631.25,2041.9,0.0
631.25,2055.7,0.0
631.25,2069.4,0.0
631.25,2083.2,0.0
631.25,2096.9,0.0
631.25,2110.7,0.0
631.25,2124.4,0.0
631.25,2138.2,0.0
631.25,2151.9,0.0
631.25,2165.6,0.0
631.25,2179.4,0.0
631.25,2193.1,0.0
645.07,7.8719,0.4646
645.07,21.616,0.46347
645.07,35.359,0.46242
645.07,49.103,0.46138
645.07,62.847,0.46033
645.07,76.591,0.45928
645.07,90.334,0.45823
645.07,104.08,0.45626
645.07,117.82,0.45209
645.07,131.57,0.44792
645.07,145.31,0.44375
645.07,159.05,0.43958
645.07,172.8,0.43541
645.07,186.54,0.43124
645.07,200.28,0.42596
645.07,214.03,0.41842
645.07,227.77,0.41088
645.07,241.52,0.40333
645.07,255.26,0.39283
645.07,269.0,0.38281
645.07,282.75,0.3728
645.07,296.49,0.36278
645.07,310.23,0.34969
645.07,323.98,0.33556
645.07,337.72,0.32142
645.07,351.47,0.30527
645.07,365.21,0.28635
645.07,378.95,0.26742
645.07,392.7,0.24849
645.07,406.44,0.22844
645.07,420.18,0.20535
645.07,433.93,0.18227
645.07,447.67,0.15918
645.07,461.42,0.14383
645.07,475.16,0.12499
645.07,488.9,0.10615
645.07,502.65,0.090546
645.07,516.39,0.084017
645.07,530.13,0.076585
645.07,543.88,0.069153
645.07,557.62,0.064965
645.07,571.37,0.062827
645.07,585.11,0.060689
645.07,598.85,0.058723
645.07,612.6,0.058374
645.07,626.34,0.0
645.07,640.08,0.0
645.07,653.83,0.0
645.07,667.57,0.0
645.07,681.32,0.0
645.07,695.06,0.0
645.07,708.8,0.0
645.07,722.55,0.0
645.07,736.29,0.0
645.07,750.03,0.0
645.07,763.78,0.0
645.07,777.52,0.0
645.07,791.27,0.0
645.07,805.01,0.0
645.07,818.75,0.0
645.07,832.5,0.0
645.07,846.24,0.0
645.07,859.98,0.0
645.07,873.73,0.0
645.07,887.47,0.0
645.07,901.22,0.0
645.07,914.96,0.0
645.07,928.7,0.0
645.07,942.45,0.0
645.07,956.19,0.0
645.07,969.93,0.0
645.07,983.68,0.0
645.07,997.42,0.0
645.07,1011.2,0.0
645.07,1024.9,0.0
645.07,1038.7,0.0
645.07,1052.4,0.0
645.07,1066.1,0.0
645.07,1079.9,0.0
645.07,1093.6,0.0
645.07,1107.4,0.0
645.07,1121.1,0.0
645.07,1134.9,0.0
645.07,1148.6,0.0
645.07,1162.3,0.0
645.07,1176.1,0.0
645.07,1189.8,0.0
645.07,1203.6,0.0
645.07,1217.3,0.0
645.07,1231.1,0.0
645.07,1244.8,0.0
645.07,1258.6,0.0
645.07,1272.3,0.0
645.07,1286.0,0.0
645.07,1299.8,0.0
645.07,1313.5,0.0
645.07,1327.3,0.0
645.07,1341.0,0.0
645.07,1354.8,0.0
645.07,1368.5,0.0
645.07,1382.2,0.0
645.07,1396.0,0.0
645.07,1409.7,0.0
645.07,1423.5,0.0
645.07,1437.2,0.0
645.07,1451.0,0.0
645.07,1464.7,0.0
645.07,1478.5,0.0
645.07,1492.2,0.0
645.07,1505.9,0.0
645.07,1519.7,0.0
645.07,1533.4,0.0
645.07,1547.2,0.0
645.07,1560.9,0.0
645.07,1574.7,0.0
645.07,1588.4,0.0
645.07,1602.1,0.0
645.07,1615.9,0.0
645.07,1629.6,0.0
645.07,1643.4,0.0
645.07,1657.1,0.0
645.07,1670.9,0.0
645.07,1684.6,0.0
645.07,1698.4,0.0
645.07,1712.1,0.0
645.07,1725.8,0.0
645.07,1739.6,0.0
645.07,1753.3,0.0
645.07,1767.1,0.0
645.07,1780.8,0.0
645.07,1794.6,0.0
645.07,1808.3,0.0
645.07,1822.0,0.0
645.07,1835.8,0.0
645.07,1849.5,0.0
645.07,1863.3,0.0
645.07,1877.0,0.0
645.07,1890.8,0.0
645.07,1904.5,0.0
645.07,1918.3,0.0
645.07,1932.0,0.0
645.07,1945.7,0.0
645.07,1959.5,0.0
645.07,1973.2,0.0
645.07,1987.0,0.0
645.07,2000.7,0.0
645.07,2014.5,0.0
645.07,2028.2,0.0
645.07,2041.9,0.0
645.07,2055.7,0.0
645.07,2069.4,0.0
645.07,2083.2,0.0
645.07,2096.9,0.0
645.07,2110.7,0.0
645.07,2124.4,0.0
645.07,2138.2,0.0
645.07,2151.9,0.0
645.07,2165.6,0.0
645.07,2179.4,0.0
645.07,2193.1,0.0
658.88,7.8719,0.47353
658.88,21.616,0.47248
658.88,35.359,0.47143
658.88,49.103,0.47038
658.88,62.847,0.46933
658.88,76.591,0.46829
658.88,90.334,0.46722
658.88,104.08,0.46523
658.88,117.82,0.46106
658.88,131.57,0.45689
658.88,145.31,0.45272
658.88,159.05,0.44855
658.88,172.8,0.44438
658.88,186.54,0.44053
658.88,200.28,0.43732
658.88,214.03,0.43121
658.88,227.77,0.42366
658.88,241.52,0.41612
658.88,255.26,0.40763
658.88,269.0,0.39761
658.88,282.75,0.3876
658.88,296.49,0.3785
658.88,310.23,0.36602
658.88,323.98,0.35188
658.88,337.72,0.33774
658.88,351.47,0.32574
658.88,365.21,0.30929
658.88,378.95,0.29036
658.88,392.7,0.27143
658.88,406.44,0.25237
658.88,420.18,0.22997
658.88,433.93,0.20688
658.88,447.67,0.1838
658.88,461.42,0.16112
658.88,475.16,0.14227
658.88,488.9,0.12343
658.88,502.65,0.10678
658.88,516.39,0.099351
658.88,530.13,0.091919
658.88,543.88,0.081995
658.88,557.62,0.071973
658.88,571.37,0.069835
658.88,585.11,0.067697
658.88,598.85,0.062276
658.88,612.6,0.06129
658.88,626.34,0.060161
658.88,640.08,0.0
658.88,653.83,0.0
658.88,667.57,0.0
658.88,681.32,0.0
658.88,695.06,0.0
658.88,708.8,0.0
658.88,722.55,0.0
658.88,736.29,0.0
658.88,750.03,0.0
658.88,763.78,0.0
658.88,777.52,0.0
658.88,791.27,0.0
658.88,805.01,0.0
658.88,818.75,0.0
658.88,832.5,0.0
658.88,846.24,0.0
658.88,859.98,0.0
658.88,873.73,0.0
658.88,887.47,0.0
658.88,901.22,0.0
658.88,914.96,0.0
658.88,928.7,0.0
658.88,942.45,0.0
658.88,956.19,0.0
658.88,969.93,0.0
658.88,983.68,0.0
658.88,997.42,0.0
658.88,1011.2,0.0
658.88,1024.9,0.0
658.88,1038.7,0.0
658.88,1052.4,0.0
658.88,1066.1,0.0
658.88,1079.9,0.0
658.88,1093.6,0.0
658.88,1107.4,0.0
658.88,1121.1,0.0
658.88,1134.9,0.0
658.88,1148.6,0.0
658.88,1162.3,0.0
658.88,1176.1,0.0
658.88,1189.8,0.0
658.88,1203.6,0.0
658.88,1217.3,0.0
658.88,1231.1,0.0
658.88,1244.8,0.0
658.88,1258.6,0.0
658.88,1272.3,0.0
658.88,1286.0,0.0
658.88,1299.8,0.0
658.88,1313.5,0.0
658.88,1327.3,0.0
658.88,1341.0,0.0
658.88,1354.8,0.0
658.88,1368.5,0.0
658.88,1382.2,0.0
658.88,1396.0,0.0
658.88,1409.7,0.0
658.88,1423.5,0.0
658.88,1437.2,0.0
658.88,1451.0,0.0
658.88,1464.7,0.0
658.88,1478.5,0.0
658.88,1492.2,0.0
658.88,1505.9,0.0
658.88,1519.7,0.0
658.88,1533.4,0.0
658.88,1547.2,0.0
658.88,1560.9,0.0
658.88,1574.7,0.0
658.88,1588.4,0.0
658.88,1602.1,0.0
658.88,1615.9,0.0
658.88,1629.6,0.0
658.88,1643.4,0.0
658.88,1657.1,0.0
658.88,1670.9,0.0
658.88,1684.6,0.0
658.88,1698.4,0.0
658.88,1712.1,0.0
658.88,1725.8,0.0
658.88,1739.6,0.0
658.88,1753.3,0.0
658.88,1767.1,0.0
658.88,1780.8,0.0
658.88,1794.6,0.0
658.88,1808.3,0.0
658.88,1822.0,0.0
658.88,1835.8,0.0
658.88,1849.5,0.0
658.88,1863.3,0.0
658.88,1877.0,0.0
658.88,1890.8,0.0
658.88,1904.5,0.0
658.88,1918.3,0.0
658.88,1932.0,0.0
658.88,1945.7,0.0
658.88,1959.5,0.0
658.88,1973.2,0.0
658.88,1987.0,0.0
658.88,2000.7,0.0
658.88,2014.5,0.0
658.88,2028.2,0.0
658.88,2041.9,0.0
658.88,2055.7,0.0
658.88,2069.4,0.0
658.88,2083.2,0.0
658.88,2096.9,0.0
658.88,2110.7,0.0
658.88,2124.4,0.0
658.88,2138.2,0.0
658.88,2151.9,0.0
658.88,2165.6,0.0
658.88,2179.4,0.0
658.88,2193.1,0.0
672.7,7.8719,0.4818
672.7,21.616,0.48076
672.7,35.359,0.47971
672.7,49.103,0.47866
672.7,62.847,0.4776
672.7,76.591,0.47652
672.7,90.334,0.47544
672.7,104.08,0.47345
672.7,117.82,0.46928
672.7,131.57,0.46511
672.7,145.31,0.46094
672.7,159.05,0.4571
672.7,172.8,0.45394
672.7,186.54,0.45078
672.7,200.28,0.44758
672.7,214.03,0.44231
672.7,227.77,0.43621
672.7,241.52,0.42866
672.7,255.26,0.42017
672.7,269.0,0.41016
672.7,282.75,0.40107
672.7,296.49,0.39341
672.7,310.23,0.38093
672.7,323.98,0.36679
672.7,337.72,0.35519
672.7,351.47,0.34402
672.7,365.21,0.32967
672.7,378.95,0.31324
672.7,392.7,0.29431
672.7,406.44,0.27525
672.7,420.18,0.25603
672.7,433.93,0.23365
672.7,447.67,0.21056
672.7,461.42,0.18699
672.7,475.16,0.16419
672.7,488.9,0.14534
672.7,502.65,0.1287
672.7,516.39,0.12127
672.7,530.13,0.11128
672.7,543.88,0.091439
672.7,557.62,0.081417
672.7,571.37,0.079279
672.7,585.11,0.073827
672.7,598.85,0.065854
672.7,612.6,0.064868
672.7,626.34,0.062808
672.7,640.08,0.060882
672.7,653.83,0.0
672.7,667.57,0.0
672.7,681.32,0.0
672.7,695.06,0.0
672.7,708.8,0.0
672.7,722.55,0.0
672.7,736.29,0.0
672.7,750.03,0.0
672.7,763.78,0.0
672.7,777.52,0.0
672.7,791.27,0.0
672.7,805.01,0.0
672.7,818.75,0.0
672.7,832.5,0.0
672.7,846.24,0.0
672.7,859.98,0.0
672.7,873.73,0.0
672.7,887.47,0.0
672.7,901.22,0.0
672.7,914.96,0.0
672.7,928.7,0.0
672.7,942.45,0.0
672.7,956.19,0.0
672.7,969.93,0.0
672.7,983.68,0.0
672.7,997.42,0.0
672.7,1011.2,0.0
672.7,1024.9,0.0
672.7,1038.7,0.0
672.7,1052.4,0.0
672.7,1066.1,0.0
672.7,1079.9,0.0
672.7,1093.6,0.0
672.7,1107.4,0.0
672.7,1121.1,0.0
672.7,1134.9,0.0
672.7,1148.6,0.0
672.7,1162.3,0.0
672.7,1176.1,0.0
672.7,1189.8,0.0
672.7,1203.6,0.0
672.7,1217.3,0.0
672.7,1231.1,0.0
672.7,1244.8,0.0
672.7,1258.6,0.0
672.7,1272.3,0.0
672.7,1286.0,0.0
672.7,1299.8,0.0
672.7,1313.5,0.0
672.7,1327.3,0.0
672.7,1341.0,0.0
672.7,1354.8,0.0
672.7,1368.5,0.0
672.7,1382.2,0.0
672.7,1396.0,0.0
672.7,1409.7,0.0
672.7,1423.5,0.0
672.7,1437.2,0.0
672.7,1451.0,0.0
672.7,1464.7,0.0
672.7,1478.5,0.0
672.7,1492.2,0.0
672.7,1505.9,0.0
672.7,1519.7,0.0
672.7,1533.4,0.0
672.7,1547.2,0.0
672.7,1560.9,0.0
672.7,1574.7,0.0
672.7,1588.4,0.0
672.7,1602.1,0.0
672.7,1615.9,0.0
672.7,1629.6,0.0
672.7,1643.4,0.0
672.7,1657.1,0.0
672.7,1670.9,0.0
672.7,1684.6,0.0
672.7,1698.4,0.0
672.7,1712.1,0.0
672.7,1725.8,0.0
672.7,1739.6,0.0
672.7,1753.3,0.0
672.7,1767.1,0.0
672.7,1780.8,0.0
672.7,1794.6,0.0
672.7,1808.3,0.0
672.7,1822.0,0.0
672.7,1835.8,0.0
672.7,1849.5,0.0
672.7,1863.3,0.0
672.7,1877.0,0.0
672.7,1890.8,0.0
672.7,1904.5,0.0
672.7,1918.3,0.0
672.7,1932.0,0.0
672.7,1945.7,0.0
672.7,1959.5,0.0
672.7,1973.2,0.0
672.7,1987.0,0.0
672.7,2000.7,0.0
672.7,2014.5,0.0
672.7,2028.2,0.0
672.7,2041.9,0.0
672.7,2055.7,0.0
672.7,2069.4,0.0
672.7,2083.2,0.0
672.7,2096.9,0.0
672.7,2110.7,0.0
672.7,2124.4,0.0
672.7,2138.2,0.0
672.7,2151.9,0.0
672.7,2165.6,0.0
672.7,2179.4,0.0
672.7,2193.1,0.0
686.51,7.8719,0.49008
686.51,21.616,0.48903
686.51,35.359,0.48797
686.51,49.103,0.48689
686.51,62.847,0.48582
686.51,76.591,0.48474
686.51,90.334,0.48366
686.51,104.08,0.48167
686.51,117.82,0.4775
686.51,131.57,0.47367
686.51,145.31,0.47051
686.51,159.05,0.46735
686.51,172.8,0.46419
686.51,186.54,0.46103
686.51,200.28,0.45783
686.51,214.03,0.45256
686.51,227.77,0.4473
686.51,241.52,0.4412
686.51,255.26,0.43271
686.51,269.0,0.42364
686.51,282.75,0.41598
686.51,296.49,0.40832
686.51,310.23,0.39584
686.51,323.98,0.38426
686.51,337.72,0.37347
686.51,351.47,0.3623
686.51,365.21,0.34795
686.51,378.95,0.3336
686.51,392.7,0.31719
686.51,406.44,0.29813
686.51,420.18,0.27891
686.51,433.93,0.25969
686.51,447.67,0.23733
686.51,461.42,0.21376
686.51,475.16,0.19009
686.51,488.9,0.16726
686.51,502.65,0.15061
686.51,516.39,0.14056
686.51,530.13,0.12072
686.51,543.88,0.10088
686.51,557.62,0.09086
