#: table_doi: 10.17182/hepdata.90835.v1/t74
#: name: T1bbbb significance
#: description: The observed significance of the SMS models for T1bbbb as function of the gluino and LSP masses. 
#: data_file: t1bbbb_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> BQ BQBAR NEUTRALINO1
#: Significance,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
694.08,802.14,0.0
694.08,814.01,0.0
694.08,825.88,0.0
694.08,837.75,0.0
694.08,849.62,0.0
694.08,861.48,0.0
694.08,873.35,0.0
694.08,885.22,0.0
694.08,897.09,0.0
694.08,908.96,0.0
694.08,920.83,0.0
694.08,932.7,0.0
694.08,944.57,0.0
694.08,956.43,0.0
694.08,968.3,0.0
694.08,980.17,0.0
694.08,992.04,0.0
694.08,1003.9,0.0
694.08,1015.8,0.0
694.08,1027.6,0.0
694.08,1039.5,0.0
694.08,1051.4,0.0
694.08,1063.3,0.0
694.08,1075.1,0.0
694.08,1087.0,0.0
694.08,1098.9,0.0
694.08,1110.7,0.0
694.08,1122.6,0.0
694.08,1134.5,0.0
694.08,1146.3,0.0
694.08,1158.2,0.0
694.08,1170.1,0.0
694.08,1181.9,0.0
694.08,1193.8,0.0
694.08,1205.7,0.0
694.08,1217.5,0.0
694.08,1229.4,0.0
694.08,1241.3,0.0
694.08,1253.2,0.0
694.08,1265.0,0.0
694.08,1276.9,0.0
694.08,1288.8,0.0
694.08,1300.6,0.0
694.08,1312.5,0.0
694.08,1324.4,0.0
694.08,1336.2,0.0
694.08,1348.1,0.0
694.08,1360.0,0.0
694.08,1371.8,0.0
694.08,1383.7,0.0
694.08,1395.6,0.0
694.08,1407.4,0.0
694.08,1419.3,0.0
694.08,1431.2,0.0
694.08,1443.1,0.0
694.08,1454.9,0.0
694.08,1466.8,0.0
694.08,1478.7,0.0
694.08,1490.5,0.0
694.08,1502.4,0.0
694.08,1514.3,0.0
694.08,1526.1,0.0
694.08,1538.0,0.0
694.08,1549.9,0.0
694.08,1561.7,0.0
694.08,1573.6,0.0
694.08,1585.5,0.0
694.08,1597.3,0.0
694.08,1609.2,0.0
694.08,1621.1,0.0
694.08,1633.0,0.0
694.08,1644.8,0.0
694.08,1656.7,0.0
694.08,1668.6,0.0
694.08,1680.4,0.0
694.08,1692.3,0.0
694.08,1704.2,0.0
694.08,1716.0,0.0
694.08,1727.9,0.0
694.08,1739.8,0.0
694.08,1751.6,0.0
694.08,1763.5,0.0
694.08,1775.4,0.0
694.08,1787.2,0.0
694.08,1799.1,0.0
694.08,1811.0,0.0
694.08,1822.9,0.0
694.08,1834.7,0.0
694.08,1846.6,0.0
694.08,1858.5,0.0
694.08,1870.3,0.0
694.08,1882.2,0.0
694.08,1894.1,0.0
708.55,6.9344,-1.5033
708.55,18.803,-1.5028
708.55,30.672,-1.5022
708.55,42.541,-1.5017
708.55,54.409,-1.5012
708.55,66.278,-1.5007
708.55,78.147,-1.5002
708.55,90.016,-1.4996
708.55,101.88,-1.4936
708.55,113.75,-1.4624
708.55,125.62,-1.4312
708.55,137.49,-1.4001
708.55,149.36,-1.3689
708.55,161.23,-1.3377
708.55,173.1,-1.3066
708.55,184.97,-1.2754
708.55,196.83,-1.2524
708.55,208.7,-1.2388
708.55,220.57,-1.2251
708.55,232.44,-1.2113
708.55,244.31,-1.1976
708.55,256.18,-1.1838
708.55,268.05,-1.1701
708.55,279.92,-1.1563
708.55,291.78,-1.1429
708.55,303.65,-1.1335
708.55,315.52,-1.1017
708.55,327.39,-1.0624
708.55,339.26,-1.0232
708.55,351.13,-0.98395
708.55,363.0,-0.9447
708.55,374.87,-0.90546
708.55,386.73,-0.86621
708.55,398.6,-0.82697
708.55,410.47,-0.81419
708.55,422.34,-0.82915
708.55,434.21,-0.8748
708.55,446.08,-0.92045
708.55,457.95,-0.9661
708.55,469.82,-1.0117
708.55,481.68,-1.0574
708.55,493.55,-1.1031
708.55,505.42,-1.1337
708.55,517.29,-1.1464
708.55,529.16,-1.1592
708.55,541.03,-1.172
708.55,552.9,-1.2236
708.55,564.77,-1.2
708.55,576.63,-1.1643
708.55,588.5,-1.1285
708.55,600.37,-1.0943
708.55,612.24,-1.1062
708.55,624.11,-1.1182
708.55,635.98,-1.1301
708.55,647.85,-1.1217
708.55,659.72,-0.62672
708.55,671.58,-0.069949
708.55,683.45,-0.11822
708.55,695.32,0.0
708.55,707.19,0.0
708.55,719.06,0.0
708.55,730.93,0.0
708.55,742.8,0.0
708.55,754.67,0.0
708.55,766.53,0.0
708.55,778.4,0.0
708.55,790.27,0.0
708.55,802.14,0.0
708.55,814.01,0.0
708.55,825.88,0.0
708.55,837.75,0.0
708.55,849.62,0.0
708.55,861.48,0.0
708.55,873.35,0.0
708.55,885.22,0.0
708.55,897.09,0.0
708.55,908.96,0.0
708.55,920.83,0.0
708.55,932.7,0.0
708.55,944.57,0.0
708.55,956.43,0.0
708.55,968.3,0.0
708.55,980.17,0.0
708.55,992.04,0.0
708.55,1003.9,0.0
708.55,1015.8,0.0
708.55,1027.6,0.0
708.55,1039.5,0.0
708.55,1051.4,0.0
708.55,1063.3,0.0
708.55,1075.1,0.0
708.55,1087.0,0.0
708.55,1098.9,0.0
708.55,1110.7,0.0
708.55,1122.6,0.0
708.55,1134.5,0.0
708.55,1146.3,0.0
708.55,1158.2,0.0
708.55,1170.1,0.0
708.55,1181.9,0.0
708.55,1193.8,0.0
708.55,1205.7,0.0
708.55,1217.5,0.0
708.55,1229.4,0.0
708.55,1241.3,0.0
708.55,1253.2,0.0
708.55,1265.0,0.0
708.55,1276.9,0.0
708.55,1288.8,0.0
708.55,1300.6,0.0
708.55,1312.5,0.0
708.55,1324.4,0.0
708.55,1336.2,0.0
708.55,1348.1,0.0
708.55,1360.0,0.0
708.55,1371.8,0.0
708.55,1383.7,0.0
708.55,1395.6,0.0
708.55,1407.4,0.0
708.55,1419.3,0.0
708.55,1431.2,0.0
708.55,1443.1,0.0
708.55,1454.9,0.0
708.55,1466.8,0.0
708.55,1478.7,0.0
708.55,1490.5,0.0
708.55,1502.4,0.0
708.55,1514.3,0.0
708.55,1526.1,0.0
708.55,1538.0,0.0
708.55,1549.9,0.0
708.55,1561.7,0.0
708.55,1573.6,0.0
708.55,1585.5,0.0
708.55,1597.3,0.0
708.55,1609.2,0.0
708.55,1621.1,0.0
708.55,1633.0,0.0
708.55,1644.8,0.0
708.55,1656.7,0.0
708.55,1668.6,0.0
708.55,1680.4,0.0
708.55,1692.3,0.0
708.55,1704.2,0.0
708.55,1716.0,0.0
708.55,1727.9,0.0
708.55,1739.8,0.0
708.55,1751.6,0.0
708.55,1763.5,0.0
708.55,1775.4,0.0
708.55,1787.2,0.0
708.55,1799.1,0.0
708.55,1811.0,0.0
708.55,1822.9,0.0
708.55,1834.7,0.0
708.55,1846.6,0.0
708.55,1858.5,0.0
708.55,1870.3,0.0
708.55,1882.2,0.0
708.55,1894.1,0.0
723.03,6.9344,-1.5104
723.03,18.803,-1.5099
723.03,30.672,-1.5094
723.03,42.541,-1.5089
723.03,54.409,-1.5083
723.03,66.278,-1.5078
723.03,78.147,-1.5072
723.03,90.016,-1.5058
723.03,101.88,-1.4996
723.03,113.75,-1.4684
723.03,125.62,-1.4372
723.03,137.49,-1.4061
723.03,149.36,-1.3749
723.03,161.23,-1.3437
723.03,173.1,-1.3126
723.03,184.97,-1.2935
723.03,196.83,-1.2804
723.03,208.7,-1.2668
723.03,220.57,-1.2531
723.03,232.44,-1.2393
723.03,244.31,-1.2256
723.03,256.18,-1.2118
723.03,268.05,-1.1981
723.03,279.92,-1.1867
723.03,291.78,-1.1825
723.03,303.65,-1.1731
723.03,315.52,-1.1519
723.03,327.39,-1.1241
723.03,339.26,-1.0849
723.03,351.13,-1.0456
723.03,363.0,-1.0064
723.03,374.87,-0.96714
723.03,386.73,-0.9279
723.03,398.6,-0.88865
723.03,410.47,-0.87587
723.03,422.34,-0.86661
723.03,434.21,-0.85736
723.03,446.08,-0.84822
723.03,457.95,-0.89387
723.03,469.82,-0.93952
723.03,481.68,-0.98517
723.03,493.55,-1.0308
723.03,505.42,-1.0614
723.03,517.29,-1.0742
723.03,529.16,-1.0984
723.03,541.03,-1.1729
723.03,552.9,-1.2267
723.03,564.77,-1.2164
723.03,576.63,-1.1983
723.03,588.5,-1.1626
723.03,600.37,-1.1283
723.03,612.24,-1.1403
723.03,624.11,-1.1522
723.03,635.98,-1.1355
723.03,647.85,-1.1097
723.03,659.72,-0.61474
723.03,671.58,-0.41267
723.03,683.45,-0.39544
723.03,695.32,-0.51634
723.03,707.19,0.0
723.03,719.06,0.0
723.03,730.93,0.0
723.03,742.8,0.0
723.03,754.67,0.0
723.03,766.53,0.0
723.03,778.4,0.0
723.03,790.27,0.0
723.03,802.14,0.0
723.03,814.01,0.0
723.03,825.88,0.0
723.03,837.75,0.0
723.03,849.62,0.0
723.03,861.48,0.0
723.03,873.35,0.0
723.03,885.22,0.0
723.03,897.09,0.0
723.03,908.96,0.0
723.03,920.83,0.0
723.03,932.7,0.0
723.03,944.57,0.0
723.03,956.43,0.0
723.03,968.3,0.0
723.03,980.17,0.0
723.03,992.04,0.0
723.03,1003.9,0.0
723.03,1015.8,0.0
723.03,1027.6,0.0
723.03,1039.5,0.0
723.03,1051.4,0.0
723.03,1063.3,0.0
723.03,1075.1,0.0
723.03,1087.0,0.0
723.03,1098.9,0.0
723.03,1110.7,0.0
723.03,1122.6,0.0
723.03,1134.5,0.0
723.03,1146.3,0.0
723.03,1158.2,0.0
723.03,1170.1,0.0
723.03,1181.9,0.0
723.03,1193.8,0.0
723.03,1205.7,0.0
723.03,1217.5,0.0
723.03,1229.4,0.0
723.03,1241.3,0.0
723.03,1253.2,0.0
723.03,1265.0,0.0
723.03,1276.9,0.0
723.03,1288.8,0.0
723.03,1300.6,0.0
723.03,1312.5,0.0
723.03,1324.4,0.0
723.03,1336.2,0.0
723.03,1348.1,0.0
723.03,1360.0,0.0
723.03,1371.8,0.0
723.03,1383.7,0.0
723.03,1395.6,0.0
723.03,1407.4,0.0
723.03,1419.3,0.0
723.03,1431.2,0.0
723.03,1443.1,0.0
723.03,1454.9,0.0
723.03,1466.8,0.0
723.03,1478.7,0.0
723.03,1490.5,0.0
723.03,1502.4,0.0
723.03,1514.3,0.0
723.03,1526.1,0.0
723.03,1538.0,0.0
723.03,1549.9,0.0
723.03,1561.7,0.0
723.03,1573.6,0.0
723.03,1585.5,0.0
723.03,1597.3,0.0
723.03,1609.2,0.0
723.03,1621.1,0.0
723.03,1633.0,0.0
723.03,1644.8,0.0
723.03,1656.7,0.0
723.03,1668.6,0.0
723.03,1680.4,0.0
723.03,1692.3,0.0
723.03,1704.2,0.0
723.03,1716.0,0.0
723.03,1727.9,0.0
723.03,1739.8,0.0
723.03,1751.6,0.0
723.03,1763.5,0.0
723.03,1775.4,0.0
723.03,1787.2,0.0
723.03,1799.1,0.0
723.03,1811.0,0.0
723.03,1822.9,0.0
723.03,1834.7,0.0
723.03,1846.6,0.0
723.03,1858.5,0.0
723.03,1870.3,0.0
723.03,1882.2,0.0
723.03,1894.1,0.0
737.5,6.9344,-1.5176
737.5,18.803,-1.5171
737.5,30.672,-1.5165
737.5,42.541,-1.516
737.5,54.409,-1.5155
737.5,66.278,-1.5147
737.5,78.147,-1.5132
737.5,90.016,-1.5117
737.5,101.88,-1.5056
737.5,113.75,-1.4744
737.5,125.62,-1.4432
737.5,137.49,-1.412
737.5,149.36,-1.3809
737.5,161.23,-1.3497
737.5,173.1,-1.3346
737.5,184.97,-1.3215
737.5,196.83,-1.3084
737.5,208.7,-1.2948
737.5,220.57,-1.281
737.5,232.44,-1.2673
737.5,244.31,-1.2535
737.5,256.18,-1.2398
737.5,268.05,-1.2305
737.5,279.92,-1.2263
737.5,291.78,-1.2221
737.5,303.65,-1.2127
737.5,315.52,-1.1915
737.5,327.39,-1.1704
737.5,339.26,-1.1466
737.5,351.13,-1.1073
737.5,363.0,-1.0681
737.5,374.87,-1.0288
737.5,386.73,-0.98958
737.5,398.6,-0.95034
737.5,410.47,-0.93755
737.5,422.34,-0.92829
737.5,434.21,-0.91904
737.5,446.08,-0.90978
737.5,457.95,-0.90053
737.5,469.82,-0.89127
737.5,481.68,-0.91294
737.5,493.55,-0.95859
737.5,505.42,-0.98922
737.5,517.29,-1.0269
737.5,529.16,-1.1015
737.5,541.03,-1.176
737.5,552.9,-1.2298
737.5,564.77,-1.2195
737.5,576.63,-1.2091
737.5,588.5,-1.1966
737.5,600.37,-1.1624
737.5,612.24,-1.1743
737.5,624.11,-1.1493
737.5,635.98,-1.1235
737.5,647.85,-1.0977
737.5,659.72,-0.77263
737.5,671.58,-0.75539
737.5,683.45,-0.73816
737.5,695.32,-0.74558
737.5,707.19,-0.91447
737.5,719.06,0.0
737.5,730.93,0.0
737.5,742.8,0.0
737.5,754.67,0.0
737.5,766.53,0.0
737.5,778.4,0.0
737.5,790.27,0.0
737.5,802.14,0.0
737.5,814.01,0.0
737.5,825.88,0.0
737.5,837.75,0.0
737.5,849.62,0.0
737.5,861.48,0.0
737.5,873.35,0.0
737.5,885.22,0.0
737.5,897.09,0.0
737.5,908.96,0.0
737.5,920.83,0.0
737.5,932.7,0.0
737.5,944.57,0.0
737.5,956.43,0.0
737.5,968.3,0.0
737.5,980.17,0.0
737.5,992.04,0.0
737.5,1003.9,0.0
737.5,1015.8,0.0
737.5,1027.6,0.0
737.5,1039.5,0.0
737.5,1051.4,0.0
737.5,1063.3,0.0
737.5,1075.1,0.0
737.5,1087.0,0.0
737.5,1098.9,0.0
737.5,1110.7,0.0
737.5,1122.6,0.0
737.5,1134.5,0.0
737.5,1146.3,0.0
737.5,1158.2,0.0
737.5,1170.1,0.0
737.5,1181.9,0.0
737.5,1193.8,0.0
737.5,1205.7,0.0
737.5,1217.5,0.0
737.5,1229.4,0.0
737.5,1241.3,0.0
737.5,1253.2,0.0
737.5,1265.0,0.0
737.5,1276.9,0.0
737.5,1288.8,0.0
737.5,1300.6,0.0
737.5,1312.5,0.0
737.5,1324.4,0.0
737.5,1336.2,0.0
737.5,1348.1,0.0
737.5,1360.0,0.0
737.5,1371.8,0.0
737.5,1383.7,0.0
737.5,1395.6,0.0
737.5,1407.4,0.0
737.5,1419.3,0.0
737.5,1431.2,0.0
737.5,1443.1,0.0
737.5,1454.9,0.0
737.5,1466.8,0.0
737.5,1478.7,0.0
737.5,1490.5,0.0
737.5,1502.4,0.0
737.5,1514.3,0.0
737.5,1526.1,0.0
737.5,1538.0,0.0
737.5,1549.9,0.0
737.5,1561.7,0.0
737.5,1573.6,0.0
737.5,1585.5,0.0
737.5,1597.3,0.0
737.5,1609.2,0.0
737.5,1621.1,0.0
737.5,1633.0,0.0
737.5,1644.8,0.0
737.5,1656.7,0.0
737.5,1668.6,0.0
737.5,1680.4,0.0
737.5,1692.3,0.0
737.5,1704.2,0.0
737.5,1716.0,0.0
737.5,1727.9,0.0
737.5,1739.8,0.0
737.5,1751.6,0.0
737.5,1763.5,0.0
737.5,1775.4,0.0
737.5,1787.2,0.0
737.5,1799.1,0.0
737.5,1811.0,0.0
737.5,1822.9,0.0
737.5,1834.7,0.0
737.5,1846.6,0.0
737.5,1858.5,0.0
737.5,1870.3,0.0
737.5,1882.2,0.0
737.5,1894.1,0.0
751.97,6.9344,-1.5247
751.97,18.803,-1.5242
751.97,30.672,-1.5237
751.97,42.541,-1.5232
751.97,54.409,-1.5222
751.97,66.278,-1.5207
751.97,78.147,-1.5192
751.97,90.016,-1.5177
751.97,101.88,-1.5115
751.97,113.75,-1.4804
751.97,125.62,-1.4492
751.97,137.49,-1.418
751.97,149.36,-1.3889
751.97,161.23,-1.3758
751.97,173.1,-1.3626
751.97,184.97,-1.3495
751.97,196.83,-1.3363
751.97,208.7,-1.3227
751.97,220.57,-1.309
751.97,232.44,-1.2953
751.97,244.31,-1.2815
751.97,256.18,-1.2743
751.97,268.05,-1.2701
751.97,279.92,-1.2659
751.97,291.78,-1.2617
751.97,303.65,-1.2523
751.97,315.52,-1.2312
751.97,327.39,-1.21
751.97,339.26,-1.1889
751.97,351.13,-1.1677
751.97,363.0,-1.1297
751.97,374.87,-1.0905
751.97,386.73,-1.0513
751.97,398.6,-1.012
751.97,410.47,-0.99923
751.97,422.34,-0.98998
751.97,434.21,-0.98072
751.97,446.08,-0.97146
751.97,457.95,-0.96221
751.97,469.82,-0.95295
751.97,481.68,-0.9437
751.97,493.55,-0.93444
751.97,505.42,-0.94247
751.97,517.29,-1.017
751.97,529.16,-1.0916
751.97,541.03,-1.1661
751.97,552.9,-1.2353
751.97,564.77,-1.2249
751.97,576.63,-1.2146
751.97,588.5,-1.2042
751.97,600.37,-1.1934
751.97,612.24,-1.1676
751.97,624.11,-1.1418
751.97,635.98,-1.116
751.97,647.85,-1.0902
751.97,659.72,-1.0635
751.97,671.58,-1.0462
751.97,683.45,-1.029
751.97,695.32,-1.0118
751.97,707.19,-1.1073
751.97,719.06,-1.2762
751.97,730.93,0.0
751.97,742.8,0.0
751.97,754.67,0.0
751.97,766.53,0.0
751.97,778.4,0.0
751.97,790.27,0.0
751.97,802.14,0.0
751.97,814.01,0.0
751.97,825.88,0.0
751.97,837.75,0.0
751.97,849.62,0.0
751.97,861.48,0.0
751.97,873.35,0.0
751.97,885.22,0.0
751.97,897.09,0.0
751.97,908.96,0.0
751.97,920.83,0.0
751.97,932.7,0.0
751.97,944.57,0.0
751.97,956.43,0.0
751.97,968.3,0.0
751.97,980.17,0.0
751.97,992.04,0.0
751.97,1003.9,0.0
751.97,1015.8,0.0
751.97,1027.6,0.0
751.97,1039.5,0.0
751.97,1051.4,0.0
751.97,1063.3,0.0
751.97,1075.1,0.0
751.97,1087.0,0.0
751.97,1098.9,0.0
751.97,1110.7,0.0
751.97,1122.6,0.0
751.97,1134.5,0.0
751.97,1146.3,0.0
751.97,1158.2,0.0
751.97,1170.1,0.0
751.97,1181.9,0.0
751.97,1193.8,0.0
751.97,1205.7,0.0
751.97,1217.5,0.0
751.97,1229.4,0.0
751.97,1241.3,0.0
751.97,1253.2,0.0
751.97,1265.0,0.0
751.97,1276.9,0.0
751.97,1288.8,0.0
751.97,1300.6,0.0
751.97,1312.5,0.0
751.97,1324.4,0.0
751.97,1336.2,0.0
751.97,1348.1,0.0
751.97,1360.0,0.0
751.97,1371.8,0.0
751.97,1383.7,0.0
751.97,1395.6,0.0
751.97,1407.4,0.0
751.97,1419.3,0.0
751.97,1431.2,0.0
751.97,1443.1,0.0
751.97,1454.9,0.0
751.97,1466.8,0.0
751.97,1478.7,0.0
751.97,1490.5,0.0
751.97,1502.4,0.0
751.97,1514.3,0.0
751.97,1526.1,0.0
751.97,1538.0,0.0
751.97,1549.9,0.0
751.97,1561.7,0.0
751.97,1573.6,0.0
751.97,1585.5,0.0
751.97,1597.3,0.0
751.97,1609.2,0.0
751.97,1621.1,0.0
751.97,1633.0,0.0
751.97,1644.8,0.0
751.97,1656.7,0.0
751.97,1668.6,0.0
751.97,1680.4,0.0
751.97,1692.3,0.0
751.97,1704.2,0.0
751.97,1716.0,0.0
751.97,1727.9,0.0
751.97,1739.8,0.0
751.97,1751.6,0.0
751.97,1763.5,0.0
751.97,1775.4,0.0
751.97,1787.2,0.0
751.97,1799.1,0.0
751.97,1811.0,0.0
751.97,1822.9,0.0
751.97,1834.7,0.0
751.97,1846.6,0.0
751.97,1858.5,0.0
751.97,1870.3,0.0
751.97,1882.2,0.0
751.97,1894.1,0.0
766.45,6.9344,-1.5319
766.45,18.803,-1.5314
766.45,30.672,-1.5308
766.45,42.541,-1.5296
766.45,54.409,-1.5282
766.45,66.278,-1.5267
766.45,78.147,-1.5252
766.45,90.016,-1.5237
766.45,101.88,-1.5175
766.45,113.75,-1.4864
766.45,125.62,-1.4552
766.45,137.49,-1.43
766.45,149.36,-1.4169
766.45,161.23,-1.4037
766.45,173.1,-1.3906
766.45,184.97,-1.3774
766.45,196.83,-1.3643
766.45,208.7,-1.3507
766.45,220.57,-1.337
766.45,232.44,-1.3232
766.45,244.31,-1.3181
766.45,256.18,-1.3139
766.45,268.05,-1.3097
766.45,279.92,-1.3055
766.45,291.78,-1.3013
766.45,303.65,-1.2919
766.45,315.52,-1.2708
766.45,327.39,-1.2496
766.45,339.26,-1.2285
766.45,351.13,-1.2073
766.45,363.0,-1.1862
766.45,374.87,-1.1522
766.45,386.73,-1.1129
766.45,398.6,-1.0737
766.45,410.47,-1.0609
766.45,422.34,-1.0517
766.45,434.21,-1.0424
766.45,446.08,-1.0331
766.45,457.95,-1.0239
766.45,469.82,-1.0065
766.45,481.68,-0.96157
766.45,493.55,-0.91666
766.45,505.42,-0.9012
766.45,517.29,-0.92467
766.45,529.16,-0.99923
766.45,541.03,-1.0738
766.45,552.9,-1.1501
766.45,564.77,-1.2321
766.45,576.63,-1.2348
766.45,588.5,-1.2244
766.45,600.37,-1.2136
766.45,612.24,-1.1878
766.45,624.11,-1.162
766.45,635.98,-1.1291
766.45,647.85,-1.0687
766.45,659.72,-1.0331
766.45,671.58,-1.0085
766.45,683.45,-0.99129
766.45,695.32,-0.97406
766.45,707.19,-1.0696
766.45,719.06,-1.2074
766.45,730.93,-1.2145
766.45,742.8,0.0
766.45,754.67,0.0
766.45,766.53,0.0
766.45,778.4,0.0
766.45,790.27,0.0
766.45,802.14,0.0
766.45,814.01,0.0
766.45,825.88,0.0
766.45,837.75,0.0
766.45,849.62,0.0
766.45,861.48,0.0
766.45,873.35,0.0
766.45,885.22,0.0
766.45,897.09,0.0
766.45,908.96,0.0
766.45,920.83,0.0
766.45,932.7,0.0
766.45,944.57,0.0
766.45,956.43,0.0
766.45,968.3,0.0
766.45,980.17,0.0
766.45,992.04,0.0
766.45,1003.9,0.0
766.45,1015.8,0.0
766.45,1027.6,0.0
766.45,1039.5,0.0
766.45,1051.4,0.0
766.45,1063.3,0.0
766.45,1075.1,0.0
766.45,1087.0,0.0
766.45,1098.9,0.0
766.45,1110.7,0.0
766.45,1122.6,0.0
766.45,1134.5,0.0
766.45,1146.3,0.0
766.45,1158.2,0.0
766.45,1170.1,0.0
766.45,1181.9,0.0
766.45,1193.8,0.0
766.45,1205.7,0.0
766.45,1217.5,0.0
766.45,1229.4,0.0
766.45,1241.3,0.0
766.45,1253.2,0.0
766.45,1265.0,0.0
766.45,1276.9,0.0
766.45,1288.8,0.0
766.45,1300.6,0.0
766.45,1312.5,0.0
766.45,1324.4,0.0
766.45,1336.2,0.0
766.45,1348.1,0.0
766.45,1360.0,0.0
766.45,1371.8,0.0
766.45,1383.7,0.0
766.45,1395.6,0.0
766.45,1407.4,0.0
766.45,1419.3,0.0
766.45,1431.2,0.0
766.45,1443.1,0.0
766.45,1454.9,0.0
766.45,1466.8,0.0
766.45,1478.7,0.0
766.45,1490.5,0.0
766.45,1502.4,0.0
766.45,1514.3,0.0
766.45,1526.1,0.0
766.45,1538.0,0.0
766.45,1549.9,0.0
766.45,1561.7,0.0
766.45,1573.6,0.0
766.45,1585.5,0.0
766.45,1597.3,0.0
766.45,1609.2,0.0
766.45,1621.1,0.0
766.45,1633.0,0.0
766.45,1644.8,0.0
766.45,1656.7,0.0
766.45,1668.6,0.0
766.45,1680.4,0.0
766.45,1692.3,0.0
766.45,1704.2,0.0
766.45,1716.0,0.0
766.45,1727.9,0.0
766.45,1739.8,0.0
766.45,1751.6,0.0
766.45,1763.5,0.0
766.45,1775.4,0.0
766.45,1787.2,0.0
766.45,1799.1,0.0
766.45,1811.0,0.0
766.45,1822.9,0.0
766.45,1834.7,0.0
766.45,1846.6,0.0
766.45,1858.5,0.0
766.45,1870.3,0.0
766.45,1882.2,0.0
766.45,1894.1,0.0
780.92,6.9344,-1.539
780.92,18.803,-1.5385
780.92,30.672,-1.5371
780.92,42.541,-1.5356
780.92,54.409,-1.5342
780.92,66.278,-1.5327
780.92,78.147,-1.5312
780.92,90.016,-1.5297
780.92,101.88,-1.5235
780.92,113.75,-1.4924
780.92,125.62,-1.4711
780.92,137.49,-1.458
780.92,149.36,-1.4448
780.92,161.23,-1.4317
780.92,173.1,-1.4186
780.92,184.97,-1.4054
780.92,196.83,-1.3923
780.92,208.7,-1.3787
780.92,220.57,-1.3662
780.92,232.44,-1.362
780.92,244.31,-1.3578
780.92,256.18,-1.3536
780.92,268.05,-1.3494
780.92,279.92,-1.3452
780.92,291.78,-1.341
780.92,303.65,-1.3315
780.92,315.52,-1.3104
780.92,327.39,-1.2892
780.92,339.26,-1.2681
780.92,351.13,-1.2469
780.92,363.0,-1.2258
780.92,374.87,-1.2046
780.92,386.73,-1.1746
780.92,398.6,-1.1354
780.92,410.47,-1.1226
780.92,422.34,-1.1133
780.92,434.21,-1.1041
780.92,446.08,-1.071
780.92,457.95,-1.0261
780.92,469.82,-0.9812
780.92,481.68,-0.93628
780.92,493.55,-0.89137
780.92,505.42,-0.87591
780.92,517.29,-0.89548
780.92,529.16,-0.91505
780.92,541.03,-0.98143
780.92,552.9,-1.0578
780.92,564.77,-1.1397
780.92,576.63,-1.2216
780.92,588.5,-1.2446
780.92,600.37,-1.2338
780.92,612.24,-1.208
780.92,624.11,-1.1675
780.92,635.98,-1.1071
780.92,647.85,-1.0467
780.92,659.72,-1.0111
780.92,671.58,-0.98095
780.92,683.45,-0.95358
780.92,695.32,-0.93634
780.92,707.19,-1.0319
780.92,719.06,-1.071
780.92,730.93,-1.0782
780.92,742.8,-1.1122
780.92,754.67,-1.2559
780.92,766.53,0.0
780.92,778.4,0.0
780.92,790.27,0.0
780.92,802.14,0.0
780.92,814.01,0.0
780.92,825.88,0.0
780.92,837.75,0.0
780.92,849.62,0.0
780.92,861.48,0.0
780.92,873.35,0.0
780.92,885.22,0.0
780.92,897.09,0.0
780.92,908.96,0.0
780.92,920.83,0.0
780.92,932.7,0.0
780.92,944.57,0.0
780.92,956.43,0.0
780.92,968.3,0.0
780.92,980.17,0.0
780.92,992.04,0.0
780.92,1003.9,0.0
780.92,1015.8,0.0
780.92,1027.6,0.0
780.92,1039.5,0.0
780.92,1051.4,0.0
780.92,1063.3,0.0
780.92,1075.1,0.0
780.92,1087.0,0.0
780.92,1098.9,0.0
780.92,1110.7,0.0
780.92,1122.6,0.0
780.92,1134.5,0.0
780.92,1146.3,0.0
780.92,1158.2,0.0
780.92,1170.1,0.0
780.92,1181.9,0.0
780.92,1193.8,0.0
780.92,1205.7,0.0
780.92,1217.5,0.0
780.92,1229.4,0.0
780.92,1241.3,0.0
780.92,1253.2,0.0
780.92,1265.0,0.0
780.92,1276.9,0.0
780.92,1288.8,0.0
780.92,1300.6,0.0
780.92,1312.5,0.0
780.92,1324.4,0.0
780.92,1336.2,0.0
780.92,1348.1,0.0
780.92,1360.0,0.0
780.92,1371.8,0.0
780.92,1383.7,0.0
780.92,1395.6,0.0
780.92,1407.4,0.0
780.92,1419.3,0.0
780.92,1431.2,0.0
780.92,1443.1,0.0
780.92,1454.9,0.0
780.92,1466.8,0.0
780.92,1478.7,0.0
780.92,1490.5,0.0
780.92,1502.4,0.0
780.92,1514.3,0.0
780.92,1526.1,0.0
780.92,1538.0,0.0
780.92,1549.9,0.0
780.92,1561.7,0.0
780.92,1573.6,0.0
780.92,1585.5,0.0
780.92,1597.3,0.0
780.92,1609.2,0.0
780.92,1621.1,0.0
780.92,1633.0,0.0
780.92,1644.8,0.0
780.92,1656.7,0.0
780.92,1668.6,0.0
780.92,1680.4,0.0
780.92,1692.3,0.0
780.92,1704.2,0.0
780.92,1716.0,0.0
780.92,1727.9,0.0
780.92,1739.8,0.0
780.92,1751.6,0.0
780.92,1763.5,0.0
780.92,1775.4,0.0
