#: table_doi: 10.17182/hepdata.90835.v1/t84
#: name: T2tt efficiency
#: description: The efficiency times acceptance of the SMS models for T2tt as function of the top squark and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t2tt_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> STOP STOP | STOP --> TQ NEUTRALINO1
#: Efficiency,
M(STOP) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
1628.8,974.06,0.36908
1628.8,981.24,0.36817
1628.8,988.42,0.36726
1628.8,995.6,0.36635
1628.8,1002.8,0.36495
1628.8,1010.0,0.36278
1628.8,1017.1,0.36062
1628.8,1024.3,0.35845
1628.8,1031.5,0.3562
1628.8,1038.7,0.35382
1628.8,1045.9,0.35143
1628.8,1053.1,0.34903
1628.8,1060.2,0.34659
1628.8,1067.4,0.34416
1628.8,1074.6,0.34194
1628.8,1081.8,0.33997
1628.8,1089.0,0.338
1628.8,1096.1,0.33602
1628.8,1103.3,0.33362
1628.8,1110.5,0.33071
1628.8,1117.7,0.3278
1628.8,1124.9,0.32511
1628.8,1132.0,0.32264
1628.8,1139.2,0.32018
1628.8,1146.4,0.31771
1641.0,4.5906,0.42383
1641.0,11.772,0.42359
1641.0,18.953,0.42357
1641.0,26.134,0.42355
1641.0,33.316,0.42353
1641.0,40.497,0.42351
1641.0,47.678,0.42349
1641.0,54.859,0.42348
1641.0,62.041,0.42352
1641.0,69.222,0.4236
1641.0,76.403,0.42367
1641.0,83.584,0.42374
1641.0,90.766,0.42382
1641.0,97.947,0.42389
1641.0,105.13,0.42384
1641.0,112.31,0.42374
1641.0,119.49,0.42363
1641.0,126.67,0.42352
1641.0,133.85,0.42341
1641.0,141.03,0.4233
1641.0,148.22,0.42319
1641.0,155.4,0.42344
1641.0,162.58,0.42381
1641.0,169.76,0.42418
1641.0,176.94,0.42456
1641.0,184.12,0.42493
1641.0,191.3,0.4253
1641.0,198.48,0.4256
1641.0,205.67,0.42569
1641.0,212.85,0.42538
1641.0,220.03,0.42476
1641.0,227.21,0.42414
1641.0,234.39,0.42352
1641.0,241.57,0.42289
1641.0,248.75,0.42227
1641.0,255.93,0.42158
1641.0,263.12,0.42108
1641.0,270.3,0.42074
1641.0,277.48,0.42041
1641.0,284.66,0.42007
1641.0,291.84,0.41973
1641.0,299.02,0.4194
1641.0,306.2,0.41941
1641.0,313.38,0.41948
1641.0,320.57,0.41955
1641.0,327.75,0.41962
1641.0,334.93,0.41969
1641.0,342.11,0.41975
1641.0,349.29,0.41973
1641.0,356.47,0.41932
1641.0,363.65,0.41921
1641.0,370.83,0.4193
1641.0,378.02,0.41938
1641.0,385.2,0.41946
1641.0,392.38,0.41955
1641.0,399.56,0.41963
1641.0,406.74,0.41959
1641.0,413.92,0.41955
1641.0,421.1,0.41951
1641.0,428.28,0.41947
1641.0,435.47,0.41943
1641.0,442.65,0.41939
1641.0,449.83,0.41936
1641.0,457.01,0.41888
1641.0,464.19,0.4184
1641.0,471.37,0.41791
1641.0,478.55,0.41743
1641.0,485.73,0.41694
1641.0,492.92,0.4166
1641.0,500.1,0.41661
1641.0,507.28,0.41587
1641.0,514.46,0.41542
1641.0,521.64,0.41507
1641.0,528.82,0.41472
1641.0,536.0,0.41438
1641.0,543.18,0.41403
1641.0,550.37,0.41367
1641.0,557.55,0.41316
1641.0,564.73,0.41244
1641.0,571.91,0.41166
1641.0,579.09,0.41088
1641.0,586.27,0.4101
1641.0,593.45,0.40931
1641.0,600.63,0.4086
1641.0,607.82,0.4086
1641.0,615.0,0.4086
1641.0,622.18,0.40859
1641.0,629.36,0.40859
1641.0,636.54,0.40859
1641.0,643.72,0.40839
1641.0,650.9,0.40787
1641.0,658.08,0.40736
1641.0,665.27,0.40706
1641.0,672.45,0.4068
1641.0,679.63,0.40653
1641.0,686.81,0.40627
1641.0,693.99,0.406
1641.0,701.17,0.40576
1641.0,708.35,0.40565
1641.0,715.53,0.40484
1641.0,722.72,0.40394
1641.0,729.9,0.40305
1641.0,737.08,0.40215
1641.0,744.26,0.40126
1641.0,751.44,0.40033
1641.0,758.62,0.39924
1641.0,765.8,0.39816
1641.0,772.98,0.39708
1641.0,780.17,0.396
1641.0,787.35,0.39492
1641.0,794.53,0.39385
1641.0,801.71,0.39283
1641.0,808.89,0.39184
1641.0,816.07,0.39145
1641.0,823.25,0.39108
1641.0,830.43,0.3907
1641.0,837.62,0.39033
1641.0,844.8,0.38995
1641.0,851.98,0.3895
1641.0,859.16,0.38886
1641.0,866.34,0.38821
1641.0,873.52,0.38756
1641.0,880.7,0.38692
1641.0,887.88,0.38627
1641.0,895.07,0.38531
1641.0,902.25,0.38406
1641.0,909.43,0.38273
1641.0,916.61,0.3814
1641.0,923.79,0.38007
1641.0,930.97,0.37873
1641.0,938.15,0.3774
1641.0,945.33,0.37607
1641.0,952.52,0.37485
1641.0,959.7,0.37386
1641.0,966.88,0.37295
1641.0,974.06,0.37204
1641.0,981.24,0.37113
1641.0,988.42,0.37022
1641.0,995.6,0.36931
1641.0,1002.8,0.36791
1641.0,1010.0,0.36574
1641.0,1017.1,0.36358
1641.0,1024.3,0.36141
1641.0,1031.5,0.35924
1641.0,1038.7,0.35708
1641.0,1045.9,0.35476
1641.0,1053.1,0.35236
1641.0,1060.2,0.35
1641.0,1067.4,0.34802
1641.0,1074.6,0.34605
1641.0,1081.8,0.34408
1641.0,1089.0,0.3421
1641.0,1096.1,0.34013
1641.0,1103.3,0.33772
1641.0,1110.5,0.3349
1641.0,1117.7,0.33244
1641.0,1124.9,0.32997
1641.0,1132.0,0.3275
1641.0,1139.2,0.32503
1641.0,1146.4,0.32257
1653.1,4.5906,0.42452
1653.1,11.772,0.4245
1653.1,18.953,0.42448
1653.1,26.134,0.42446
1653.1,33.316,0.42443
1653.1,40.497,0.42441
1653.1,47.678,0.4244
1653.1,54.859,0.42445
1653.1,62.041,0.42453
1653.1,69.222,0.4246
1653.1,76.403,0.42468
1653.1,83.584,0.42475
1653.1,90.766,0.42482
1653.1,97.947,0.42489
1653.1,105.13,0.42482
1653.1,112.31,0.42471
1653.1,119.49,0.4246
1653.1,126.67,0.42449
1653.1,133.85,0.42439
1653.1,141.03,0.42428
1653.1,148.22,0.42418
1653.1,155.4,0.42446
1653.1,162.58,0.42483
1653.1,169.76,0.4252
1653.1,176.94,0.42557
1653.1,184.12,0.42595
1653.1,191.3,0.42632
1653.1,198.48,0.42662
1653.1,205.67,0.42615
1653.1,212.85,0.42553
1653.1,220.03,0.4249
1653.1,227.21,0.42428
1653.1,234.39,0.42366
1653.1,241.57,0.42304
1653.1,248.75,0.42242
1653.1,255.93,0.42204
1653.1,263.12,0.42171
1653.1,270.3,0.42137
1653.1,277.48,0.42104
1653.1,284.66,0.4207
1653.1,291.84,0.42036
1653.1,299.02,0.42023
1653.1,306.2,0.42003
1653.1,313.38,0.4201
1653.1,320.57,0.42017
1653.1,327.75,0.42024
1653.1,334.93,0.42031
1653.1,342.11,0.42038
1653.1,349.29,0.42045
1653.1,356.47,0.42053
1653.1,363.65,0.42061
1653.1,370.83,0.4207
1653.1,378.02,0.42078
1653.1,385.2,0.42087
1653.1,392.38,0.42095
1653.1,399.56,0.42106
1653.1,406.74,0.42086
1653.1,413.92,0.42082
1653.1,421.1,0.42078
1653.1,428.28,0.42074
1653.1,435.47,0.4207
1653.1,442.65,0.42066
1653.1,449.83,0.42062
1653.1,457.01,0.4203
1653.1,464.19,0.41981
1653.1,471.37,0.41933
1653.1,478.55,0.41884
1653.1,485.73,0.41836
1653.1,492.92,0.41787
1653.1,500.1,0.41739
1653.1,507.28,0.41704
1653.1,514.46,0.41669
1653.1,521.64,0.41634
1653.1,528.82,0.41599
1653.1,536.0,0.41564
1653.1,543.18,0.41529
1653.1,550.37,0.41502
1653.1,557.55,0.41423
1653.1,564.73,0.41344
1653.1,571.91,0.41266
1653.1,579.09,0.41188
1653.1,586.27,0.4111
1653.1,593.45,0.41032
1653.1,600.63,0.40962
1653.1,607.82,0.40965
1653.1,615.0,0.40965
1653.1,622.18,0.40965
1653.1,629.36,0.40965
1653.1,636.54,0.40964
1653.1,643.72,0.40964
1653.1,650.9,0.40961
1653.1,658.08,0.40934
1653.1,665.27,0.40907
1653.1,672.45,0.40881
1653.1,679.63,0.40854
1653.1,686.81,0.40828
1653.1,693.99,0.40801
1653.1,701.17,0.40768
1653.1,708.35,0.40701
1653.1,715.53,0.40611
1653.1,722.72,0.40522
1653.1,729.9,0.40432
1653.1,737.08,0.40343
1653.1,744.26,0.40254
1653.1,751.44,0.40164
1653.1,758.62,0.40059
1653.1,765.8,0.39951
1653.1,772.98,0.39843
1653.1,780.17,0.39734
1653.1,787.35,0.39626
1653.1,794.53,0.39518
1653.1,801.71,0.39426
1653.1,808.89,0.39389
1653.1,816.07,0.39351
1653.1,823.25,0.39314
1653.1,830.43,0.39277
1653.1,837.62,0.39239
1653.1,844.8,0.39202
1653.1,851.98,0.39154
1653.1,859.16,0.3909
1653.1,866.34,0.39025
1653.1,873.52,0.38961
1653.1,880.7,0.38896
1653.1,887.88,0.38831
1653.1,895.07,0.38767
1653.1,902.25,0.38676
1653.1,909.43,0.38545
1653.1,916.61,0.38412
1653.1,923.79,0.38279
1653.1,930.97,0.38145
1653.1,938.15,0.38012
1653.1,945.33,0.37879
1653.1,952.52,0.37748
1653.1,959.7,0.37654
1653.1,966.88,0.37563
1653.1,974.06,0.37472
1653.1,981.24,0.37381
1653.1,988.42,0.3729
1653.1,995.6,0.37199
1653.1,1002.8,0.37078
1653.1,1010.0,0.36864
1653.1,1017.1,0.36647
1653.1,1024.3,0.3643
1653.1,1031.5,0.36214
1653.1,1038.7,0.35997
1653.1,1045.9,0.3578
1653.1,1053.1,0.35572
1653.1,1060.2,0.35374
1653.1,1067.4,0.35177
1653.1,1074.6,0.3498
1653.1,1081.8,0.34782
1653.1,1089.0,0.34585
1653.1,1096.1,0.34388
1653.1,1103.3,0.34215
1653.1,1110.5,0.33968
1653.1,1117.7,0.33721
1653.1,1124.9,0.33475
1653.1,1132.0,0.33228
1653.1,1139.2,0.32981
1653.1,1146.4,0.32734
1665.3,4.5906,0.4257
1665.3,11.772,0.42568
1665.3,18.953,0.42566
1665.3,26.134,0.42564
1665.3,33.316,0.42562
1665.3,40.497,0.42563
1665.3,47.678,0.42566
1665.3,54.859,0.42571
1665.3,62.041,0.42579
1665.3,69.222,0.42586
1665.3,76.403,0.42594
1665.3,83.584,0.42601
1665.3,90.766,0.42605
1665.3,97.947,0.42609
1665.3,105.13,0.42602
1665.3,112.31,0.42591
1665.3,119.49,0.4258
1665.3,126.67,0.42569
1665.3,133.85,0.42558
1665.3,141.03,0.42555
1665.3,148.22,0.42553
1665.3,155.4,0.42581
1665.3,162.58,0.42618
1665.3,169.76,0.42655
1665.3,176.94,0.42692
1665.3,184.12,0.42729
1665.3,191.3,0.42739
1665.3,198.48,0.42747
1665.3,205.67,0.42699
1665.3,212.85,0.42637
1665.3,220.03,0.42575
1665.3,227.21,0.42512
1665.3,234.39,0.4245
1665.3,241.57,0.42391
1665.3,248.75,0.42333
1665.3,255.93,0.42295
1665.3,263.12,0.42261
1665.3,270.3,0.42227
1665.3,277.48,0.42194
1665.3,284.66,0.4216
1665.3,291.84,0.42193
1665.3,299.02,0.42227
1665.3,306.2,0.42177
1665.3,313.38,0.42113
1665.3,320.57,0.42101
1665.3,327.75,0.42108
1665.3,334.93,0.42115
1665.3,342.11,0.42122
1665.3,349.29,0.42129
1665.3,356.47,0.42137
1665.3,363.65,0.42145
1665.3,370.83,0.42154
1665.3,378.02,0.42162
1665.3,385.2,0.42171
1665.3,392.38,0.42186
1665.3,399.56,0.42201
1665.3,406.74,0.42161
1665.3,413.92,0.42119
1665.3,421.1,0.42107
1665.3,428.28,0.42103
1665.3,435.47,0.42099
1665.3,442.65,0.42095
1665.3,449.83,0.42091
1665.3,457.01,0.42077
1665.3,464.19,0.42063
1665.3,471.37,0.4202
1665.3,478.55,0.41971
1665.3,485.73,0.41923
1665.3,492.92,0.41874
1665.3,500.1,0.41826
1665.3,507.28,0.41791
1665.3,514.46,0.41756
1665.3,521.64,0.41721
1665.3,528.82,0.41686
1665.3,536.0,0.41655
1665.3,543.18,0.41644
1665.3,550.37,0.41628
1665.3,557.55,0.41546
1665.3,564.73,0.41464
1665.3,571.91,0.41386
1665.3,579.09,0.41307
1665.3,586.27,0.41229
1665.3,593.45,0.41151
1665.3,600.63,0.41081
1665.3,607.82,0.41092
1665.3,615.0,0.41103
1665.3,622.18,0.41103
1665.3,629.36,0.41103
1665.3,636.54,0.41103
1665.3,643.72,0.41103
1665.3,650.9,0.41099
1665.3,658.08,0.41073
1665.3,665.27,0.41046
1665.3,672.45,0.4102
1665.3,679.63,0.40993
1665.3,686.81,0.4096
1665.3,693.99,0.40913
1665.3,701.17,0.40871
1665.3,708.35,0.40862
1665.3,715.53,0.4085
1665.3,722.72,0.4076
1665.3,729.9,0.40671
1665.3,737.08,0.40581
1665.3,744.26,0.40492
1665.3,751.44,0.40402
1665.3,758.62,0.40309
1665.3,765.8,0.40216
1665.3,772.98,0.40108
1665.3,780.17,0.39999
1665.3,787.35,0.39891
1665.3,794.53,0.39783
1665.3,801.71,0.39692
1665.3,808.89,0.39654
1665.3,816.07,0.39617
1665.3,823.25,0.39579
1665.3,830.43,0.39542
1665.3,837.62,0.39502
1665.3,844.8,0.3946
1665.3,851.98,0.39411
1665.3,859.16,0.39346
1665.3,866.34,0.39282
1665.3,873.52,0.39217
1665.3,880.7,0.39153
1665.3,887.88,0.39078
1665.3,895.07,0.38991
1665.3,902.25,0.38895
1665.3,909.43,0.38778
1665.3,916.61,0.38658
1665.3,923.79,0.38525
1665.3,930.97,0.38392
1665.3,938.15,0.38259
1665.3,945.33,0.38125
1665.3,952.52,0.37995
1665.3,959.7,0.37869
1665.3,966.88,0.37751
1665.3,974.06,0.3766
1665.3,981.24,0.37569
1665.3,988.42,0.37478
1665.3,995.6,0.37387
1665.3,1002.8,0.37266
1665.3,1010.0,0.37098
1665.3,1017.1,0.36917
1665.3,1024.3,0.367
1665.3,1031.5,0.36484
1665.3,1038.7,0.36267
1665.3,1045.9,0.3605
1665.3,1053.1,0.35842
1665.3,1060.2,0.35644
1665.3,1067.4,0.35447
1665.3,1074.6,0.3525
1665.3,1081.8,0.35052
1665.3,1089.0,0.3492
1665.3,1096.1,0.34831
1665.3,1103.3,0.3467
1665.3,1110.5,0.34423
1665.3,1117.7,0.34176
1665.3,1124.9,0.3393
1665.3,1132.0,0.33683
1665.3,1139.2,0.33454
1665.3,1146.4,0.33236
1677.5,4.5906,0.42689
1677.5,11.772,0.42686
1677.5,18.953,0.42684
1677.5,26.134,0.42684
1677.5,33.316,0.42687
1677.5,40.497,0.42689
1677.5,47.678,0.42692
1677.5,54.859,0.42697
1677.5,62.041,0.42705
1677.5,69.222,0.42712
1677.5,76.403,0.42718
1677.5,83.584,0.42721
1677.5,90.766,0.42725
1677.5,97.947,0.42728
1677.5,105.13,0.42721
1677.5,112.31,0.4271
1677.5,119.49,0.42699
1677.5,126.67,0.42693
1677.5,133.85,0.42692
1677.5,141.03,0.4269
1677.5,148.22,0.42688
1677.5,155.4,0.42715
1677.5,162.58,0.42753
1677.5,169.76,0.4279
1677.5,176.94,0.42809
1677.5,184.12,0.42816
1677.5,191.3,0.42824
1677.5,198.48,0.42831
1677.5,205.67,0.42783
1677.5,212.85,0.42721
1677.5,220.03,0.42659
1677.5,227.21,0.42599
1677.5,234.39,0.4254
1677.5,241.57,0.42482
1677.5,248.75,0.42423
1677.5,255.93,0.42385
1677.5,263.12,0.42351
1677.5,270.3,0.42318
1677.5,277.48,0.4233
1677.5,284.66,0.42364
1677.5,291.84,0.42398
1677.5,299.02,0.42431
1677.5,306.2,0.42381
1677.5,313.38,0.42317
1677.5,320.57,0.42253
1677.5,327.75,0.42192
1677.5,334.93,0.42199
1677.5,342.11,0.42206
1677.5,349.29,0.42213
1677.5,356.47,0.42221
1677.5,363.65,0.4223
1677.5,370.83,0.42238
1677.5,378.02,0.42251
1677.5,385.2,0.42266
1677.5,392.38,0.42281
1677.5,399.56,0.42295
1677.5,406.74,0.42256
1677.5,413.92,0.42213
1677.5,421.1,0.4217
1677.5,428.28,0.42132
1677.5,435.47,0.42128
1677.5,442.65,0.42124
1677.5,449.83,0.4212
1677.5,457.01,0.42106
1677.5,464.19,0.42092
1677.5,471.37,0.42078
1677.5,478.55,0.42058
1677.5,485.73,0.4201
1677.5,492.92,0.41961
1677.5,500.1,0.41913
1677.5,507.28,0.41878
1677.5,514.46,0.41843
1677.5,521.64,0.41808
1677.5,528.82,0.41793
1677.5,536.0,0.41782
1677.5,543.18,0.4177
1677.5,550.37,0.41755
1677.5,557.55,0.41672
1677.5,564.73,0.4159
1677.5,571.91,0.41508
1677.5,579.09,0.41427
1677.5,586.27,0.41349
1677.5,593.45,0.4127
1677.5,600.63,0.412
1677.5,607.82,0.41211
1677.5,615.0,0.41222
1677.5,622.18,0.41234
1677.5,629.36,0.41242
1677.5,636.54,0.41242
1677.5,643.72,0.41241
1677.5,650.9,0.41238
1677.5,658.08,0.41211
1677.5,665.27,0.41185
1677.5,672.45,0.41158
1677.5,679.63,0.41111
1677.5,686.81,0.41063
1677.5,693.99,0.41016
1677.5,701.17,0.40974
1677.5,708.35,0.40965
1677.5,715.53,0.40955
1677.5,722.72,0.40945
1677.5,729.9,0.40909
1677.5,737.08,0.40819
1677.5,744.26,0.4073
1677.5,751.44,0.4064
1677.5,758.62,0.40548
1677.5,765.8,0.40455
1677.5,772.98,0.40363
1677.5,780.17,0.40265
1677.5,787.35,0.40156
1677.5,794.53,0.40048
1677.5,801.71,0.39957
1677.5,808.89,0.39919
1677.5,816.07,0.39882
1677.5,823.25,0.39844
1677.5,830.43,0.39801
1677.5,837.62,0.39759
1677.5,844.8,0.39716
1677.5,851.98,0.39668
1677.5,859.16,0.39603
1677.5,866.34,0.39538
1677.5,873.52,0.39471
1677.5,880.7,0.39384
1677.5,887.88,0.39297
1677.5,895.07,0.3921
1677.5,902.25,0.39113
1677.5,909.43,0.38997
1677.5,916.61,0.3888
1677.5,923.79,0.38763
1677.5,930.97,0.38638
1677.5,938.15,0.38505
1677.5,945.33,0.38372
1677.5,952.52,0.38241
1677.5,959.7,0.38116
1677.5,966.88,0.3799
1677.5,974.06,0.37865
1677.5,981.24,0.37757
1677.5,988.42,0.37666
1677.5,995.6,0.37575
1677.5,1002.8,0.37454
1677.5,1010.0,0.37286
1677.5,1017.1,0.37117
1677.5,1024.3,0.36949
1677.5,1031.5,0.36754
1677.5,1038.7,0.36537
1677.5,1045.9,0.3632
1677.5,1053.1,0.36112
1677.5,1060.2,0.35914
1677.5,1067.4,0.35717
1677.5,1074.6,0.35551
1677.5,1081.8,0.35463
1677.5,1089.0,0.35375
1677.5,1096.1,0.35286
1677.5,1103.3,0.35125
1677.5,1110.5,0.34878
1677.5,1117.7,0.34631
1677.5,1124.9,0.34394
1677.5,1132.0,0.34175
1677.5,1139.2,0.33957
1677.5,1146.4,0.33739
1689.6,4.5906,0.42807
1689.6,11.772,0.42805
1689.6,18.953,0.42808
1689.6,26.134,0.4281
1689.6,33.316,0.42813
1689.6,40.497,0.42815
1689.6,47.678,0.42818
1689.6,54.859,0.42823
1689.6,62.041,0.4283
1689.6,69.222,0.42833
1689.6,76.403,0.42837
1689.6,83.584,0.4284
1689.6,90.766,0.42844
1689.6,97.947,0.42847
1689.6,105.13,0.42841
1689.6,112.31,0.42832
1689.6,119.49,0.4283
1689.6,126.67,0.42828
1689.6,133.85,0.42826
1689.6,141.03,0.42824
1689.6,148.22,0.42823
1689.6,155.4,0.4285
1689.6,162.58,0.42878
1689.6,169.76,0.42886
1689.6,176.94,0.42893
1689.6,184.12,0.429
1689.6,191.3,0.42908
1689.6,198.48,0.42915
1689.6,205.67,0.42868
1689.6,212.85,0.42807
1689.6,220.03,0.42748
1689.6,227.21,0.42689
1689.6,234.39,0.42631
1689.6,241.57,0.42572
1689.6,248.75,0.42513
1689.6,255.93,0.42475
1689.6,263.12,0.42467
1689.6,270.3,0.42501
1689.6,277.48,0.42535
1689.6,284.66,0.42568
1689.6,291.84,0.42602
1689.6,299.02,0.42636
1689.6,306.2,0.42585
1689.6,313.38,0.42521
1689.6,320.57,0.42457
1689.6,327.75,0.42393
1689.6,334.93,0.42329
1689.6,342.11,0.4229
1689.6,349.29,0.42297
1689.6,356.47,0.42305
1689.6,363.65,0.42317
1689.6,370.83,0.42331
1689.6,378.02,0.42346
1689.6,385.2,0.42361
1689.6,392.38,0.42375
1689.6,399.56,0.4239
1689.6,406.74,0.42351
1689.6,413.92,0.42308
1689.6,421.1,0.42265
1689.6,428.28,0.42222
1689.6,435.47,0.4218
1689.6,442.65,0.42153
1689.6,449.83,0.42149
1689.6,457.01,0.42135
1689.6,464.19,0.42121
1689.6,471.37,0.42106
1689.6,478.55,0.42092
1689.6,485.73,0.42078
1689.6,492.92,0.42048
1689.6,500.1,0.42
1689.6,507.28,0.41965
1689.6,514.46,0.41943
1689.6,521.64,0.41931
1689.6,528.82,0.4192
1689.6,536.0,0.41908
1689.6,543.18,0.41896
1689.6,550.37,0.41881
1689.6,557.55,0.41799
1689.6,564.73,0.41716
1689.6,571.91,0.41634
1689.6,579.09,0.41552
1689.6,586.27,0.4147
1689.6,593.45,0.4139
1689.6,600.63,0.41319
1689.6,607.82,0.41331
1689.6,615.0,0.41342
1689.6,622.18,0.41353
1689.6,629.36,0.41364
1689.6,636.54,0.41375
1689.6,643.72,0.4138
1689.6,650.9,0.41376
1689.6,658.08,0.4135
1689.6,665.27,0.41309
1689.6,672.45,0.41261
1689.6,679.63,0.41214
1689.6,686.81,0.41166
1689.6,693.99,0.41119
1689.6,701.17,0.41077
1689.6,708.35,0.41068
1689.6,715.53,0.41058
1689.6,722.72,0.41048
1689.6,729.9,0.41039
1689.6,737.08,0.41029
1689.6,744.26,0.40968
1689.6,751.44,0.40878
1689.6,758.62,0.40786
1689.6,765.8,0.40693
1689.6,772.98,0.40601
1689.6,780.17,0.40509
1689.6,787.35,0.40416
1689.6,794.53,0.40313
1689.6,801.71,0.40222
1689.6,808.89,0.40184
1689.6,816.07,0.40143
1689.6,823.25,0.401
1689.6,830.43,0.40058
1689.6,837.62,0.40015
1689.6,844.8,0.39973
1689.6,851.98,0.39924
1689.6,859.16,0.3986
1689.6,866.34,0.39776
1689.6,873.52,0.39689
1689.6,880.7,0.39602
1689.6,887.88,0.39515
1689.6,895.07,0.39428
1689.6,902.25,0.39332
1689.6,909.43,0.39215
1689.6,916.61,0.39099
1689.6,923.79,0.38982
1689.6,930.97,0.38865
1689.6,938.15,0.38748
1689.6,945.33,0.38618
1689.6,952.52,0.38488
1689.6,959.7,0.38362
1689.6,966.88,0.38237
1689.6,974.06,0.38111
1689.6,981.24,0.37986
1689.6,988.42,0.3786
1689.6,995.6,0.37763
1689.6,1002.8,0.37642
1689.6,1010.0,0.37474
1689.6,1017.1,0.37306
1689.6,1024.3,0.37137
1689.6,1031.5,0.36969
1689.6,1038.7,0.368
1689.6,1045.9,0.3659
1689.6,1053.1,0.36382
1689.6,1060.2,0.36184
1689.6,1067.4,0.36094
1689.6,1074.6,0.36006
1689.6,1081.8,0.35918
1689.6,1089.0,0.35829
1689.6,1096.1,0.35741
1689.6,1103.3,0.3558
1689.6,1110.5,0.35333
1689.6,1117.7,0.35115
1689.6,1124.9,0.34897
1689.6,1132.0,0.34678
1689.6,1139.2,0.3446
1689.6,1146.4,0.34242
1701.8,4.5906,0.42921
1701.8,11.772,0.42923
1701.8,18.953,0.42926
1701.8,26.134,0.42928
1701.8,33.316,0.42931
1701.8,40.497,0.42933
1701.8,47.678,0.42936
1701.8,54.859,0.42938
1701.8,62.041,0.42941
1701.8,69.222,0.42945
1701.8,76.403,0.42948
1701.8,83.584,0.42951
1701.8,90.766,0.42955
1701.8,97.947,0.42958
1701.8,105.13,0.42957
1701.8,112.31,0.42955
1701.8,119.49,0.42953
1701.8,126.67,0.42951
1701.8,133.85,0.42949
1701.8,141.03,0.42948
1701.8,148.22,0.42946
1701.8,155.4,0.42951
1701.8,162.58,0.42958
1701.8,169.76,0.42966
1701.8,176.94,0.42973
1701.8,184.12,0.42981
1701.8,191.3,0.42988
1701.8,198.48,0.42995
1701.8,205.67,0.42955
1701.8,212.85,0.42897
1701.8,220.03,0.42838
1701.8,227.21,0.42779
1701.8,234.39,0.4272
1701.8,241.57,0.42662
1701.8,248.75,0.42603
1701.8,255.93,0.42621
1701.8,263.12,0.42654
1701.8,270.3,0.42688
1701.8,277.48,0.42722
1701.8,284.66,0.42755
1701.8,291.84,0.42789
1701.8,299.02,0.42815
1701.8,306.2,0.42777
1701.8,313.38,0.42713
1701.8,320.57,0.42649
1701.8,327.75,0.42585
1701.8,334.93,0.42521
1701.8,342.11,0.42457
1701.8,349.29,0.42393
1701.8,356.47,0.424
1701.8,363.65,0.42415
1701.8,370.83,0.42429
1701.8,378.02,0.42444
1701.8,385.2,0.42459
1701.8,392.38,0.42473
1701.8,399.56,0.42484
1701.8,406.74,0.42444
1701.8,413.92,0.42401
1701.8,421.1,0.42358
1701.8,428.28,0.42315
1701.8,435.47,0.42273
1701.8,442.65,0.4223
1701.8,449.83,0.42198
1701.8,457.01,0.42174
1701.8,464.19,0.42159
1701.8,471.37,0.42145
1701.8,478.55,0.42131
1701.8,485.73,0.42116
1701.8,492.92,0.42102
1701.8,500.1,0.42088
1701.8,507.28,0.42076
1701.8,514.46,0.42064
1701.8,521.64,0.42053
1701.8,528.82,0.42041
1701.8,536.0,0.42029
1701.8,543.18,0.42017
1701.8,550.37,0.42007
1701.8,557.55,0.41925
1701.8,564.73,0.41843
1701.8,571.91,0.41761
1701.8,579.09,0.41678
1701.8,586.27,0.41596
1701.8,593.45,0.41514
1701.8,600.63,0.41428
1701.8,607.82,0.41439
1701.8,615.0,0.4145
1701.8,622.18,0.41461
1701.8,629.36,0.41472
1701.8,636.54,0.41484
1701.8,643.72,0.41495
1701.8,650.9,0.41498
1701.8,658.08,0.41451
1701.8,665.27,0.41403
1701.8,672.45,0.41356
1701.8,679.63,0.41308
1701.8,686.81,0.4126
1701.8,693.99,0.41213
1701.8,701.17,0.41174
1701.8,708.35,0.41164
1701.8,715.53,0.41155
1701.8,722.72,0.41145
1701.8,729.9,0.41136
1701.8,737.08,0.41126
1701.8,744.26,0.41116
1701.8,751.44,0.41081
1701.8,758.62,0.40989
1701.8,765.8,0.40896
1701.8,772.98,0.40804
1701.8,780.17,0.40712
1701.8,787.35,0.40619
1701.8,794.53,0.40527
1701.8,801.71,0.40455
1701.8,808.89,0.40413
1701.8,816.07,0.4037
1701.8,823.25,0.40328
1701.8,830.43,0.40285
1701.8,837.62,0.40243
1701.8,844.8,0.402
1701.8,851.98,0.40134
1701.8,859.16,0.40047
1701.8,866.34,0.3996
1701.8,873.52,0.39873
1701.8,880.7,0.39786
1701.8,887.88,0.39699
1701.8,895.07,0.39612
1701.8,902.25,0.39535
1701.8,909.43,0.39418
1701.8,916.61,0.39301
1701.8,923.79,0.39184
1701.8,930.97,0.39068
1701.8,938.15,0.38951
1701.8,945.33,0.38834
1701.8,952.52,0.38733
1701.8,959.7,0.38608
1701.8,966.88,0.38482
1701.8,974.06,0.38357
1701.8,981.24,0.38231
1701.8,988.42,0.38106
1701.8,995.6,0.3798
1701.8,1002.8,0.37862
1701.8,1010.0,0.37693
1701.8,1017.1,0.37525
1701.8,1024.3,0.37356
1701.8,1031.5,0.37188
1701.8,1038.7,0.3702
1701.8,1045.9,0.36851
